season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
29,7,Chrishell Stause,Gleb Savchenko,13,8.461538461538462,0.0,Actor/Actress,Kentucky,United States,39,35-44,Eliminated Week 8,8,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,26.0,11,10,260.0,26.0,2.10818510677892,0.8666666666666667,0.1,0.0,0.6,-0.2666666666666667,0.52,-0.2311111111111111,-0.16,7,0.6363636363636364,2.0,25.0,0.0,5,0.5,5,0.5,0.6618753967542197
29,8,Chrishell Stause,Gleb Savchenko,13,8.461538461538462,0.0,Actor/Actress,Kentucky,United States,39,35-44,Eliminated Week 8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,27.0,11,8,221.9996,27.74995,1.982055212579681,0.9,0.1216218407600734,-0.3783698835633972,0.5,-0.4,0.45,-0.36,-0.2,8,0.7272727272727273,1.0,26.5,0.0,5,0.625,5,0.625,0.29784180692938833
29,1,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.8571428571428571,0.0692307692307692,0.2144225069675593,0.6666666666666667,-0.1904761904761903,0.5714285714285715,-0.1632653061224488,-0.1269841269841269,1,0.0909090909090909,0.0,18.0,0.0,6,0.4,6,0.4,0.7646510615994456
29,2,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,273.0,18.2,2.1447610589527217,0.8181818181818182,0.0659340659340659,-0.093250480824031,0.6666666666666667,-0.1515151515151515,0.5454545454545455,-0.1239669421487603,-0.101010101010101,2,0.1818181818181818,0.0,18.0,0.0,6,0.4,6,0.4,0.7512254281027873
29,3,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,,,,,,,,,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.9166666666666666,0.0782918149466192,0.5622935332029145,0.7857142857142857,-0.1309523809523809,0.7202380952380952,-0.1200396825396825,-0.102891156462585,3,0.2727272727272727,4.0,20.0,0.0,4,0.2857142857142857,4,0.2857142857142857,0.7857466923471514
29,4,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,13,301.0,23.153846153846157,2.075498086651084,0.75,0.0697674418604651,-1.0377490433255412,0.3076923076923077,-0.4423076923076923,0.2307692307692307,-0.3317307692307692,-0.136094674556213,4,0.3636363636363636,-1.0,21.5,0.0,10,0.7692307692307693,10,0.7692307692307693,0.5623866657201665
29,5,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,12,287.0,23.916666666666668,3.028901190901154,0.8275862068965517,0.0836236933797909,0.0275127275804394,0.6666666666666667,-0.1609195402298849,0.5517241379310346,-0.1331747919143875,-0.10727969348659,5,0.4545454545454545,3.0,22.5,0.0,5,0.4166666666666667,5,0.4166666666666667,0.5989673348709275
29,6,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,,,,,,,,,,,,,,,,,,,,,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,25.0,11,11,268.0,24.363636363636363,2.975658826973525,0.925925925925926,0.0932835820895522,0.2138563838687339,0.5454545454545454,-0.3804713804713805,0.505050505050505,-0.3522883152512782,-0.2075298438934802,6,0.5454545454545454,1.0,24.5,0.0,6,0.5454545454545454,6,0.5454545454545454,0.32194745340673303
29,7,Jeannie Mai,Brandon Armstrong,8,9.125,0.125,TV Personality,California,United States,41,35-44,Withdrew,9,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,8.0,,,,,,,,,,,,,,,,,,25.0,11,10,260.0,26.0,2.10818510677892,0.8333333333333334,0.0961538461538461,-0.4743416490252569,0.3,-0.5333333333333333,0.25,-0.4444444444444445,-0.16,7,0.6363636363636364,0.0,25.0,0.0,8,0.8,8,0.8,0.207291451912193
29,1,Jesse Metcalfe,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Actor/Actress,California,United States,41,35-44,Eliminated Week 5,12,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.8571428571428571,0.0692307692307692,0.2144225069675593,0.6666666666666667,-0.1904761904761903,0.5714285714285715,-0.1632653061224488,-0.1269841269841269,1,0.0909090909090909,0.0,18.0,0.0,6,0.4,6,0.4,0.7997463699435714
29,2,Jesse Metcalfe,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Actor/Actress,California,United States,41,35-44,Eliminated Week 5,12,,,,,7.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11,15,273.0,18.2,2.1447610589527217,0.9090909090909092,0.0732600732600732,0.8392543274162827,0.8,-0.109090909090909,0.7272727272727273,-0.0991735537190082,-0.0872727272727272,2,0.1818181818181818,2.0,19.0,0.0,4,0.2666666666666666,4,0.2666666666666666,0.842255573884224
29,3,Jesse Metcalfe,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Actor/Actress,California,United States,41,35-44,Eliminated Week 5,12,,,,,,,,,7.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.8333333333333334,0.0711743772241993,-0.0208256864149232,0.4285714285714286,-0.4047619047619047,0.3571428571428572,-0.3373015873015873,-0.173469387755102,3,0.2727272727272727,0.0,20.0,0.0,9,0.6428571428571429,9,0.6428571428571429,0.6735067374264567
29,4,Jesse Metcalfe,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Actor/Actress,California,United States,41,35-44,Eliminated Week 5,12,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,13,301.0,23.153846153846157,2.075498086651084,0.75,0.0697674418604651,-1.0377490433255412,0.3076923076923077,-0.4423076923076923,0.2307692307692307,-0.3317307692307692,-0.136094674556213,4,0.3636363636363636,1.0,20.5,0.0,10,0.7692307692307693,10,0.7692307692307693,0.3252515837135762
29,5,Jesse Metcalfe,Sharna Burgess,14,6.571428571428571,0.3571428571428571,Actor/Actress,California,United States,41,35-44,Eliminated Week 5,12,,,,,,,,,,,,,,,,,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,11,12,287.0,23.916666666666668,3.028901190901154,0.6551724137931034,0.0662020905923344,-1.6232509272459523,0.1666666666666666,-0.4885057471264368,0.1091954022988505,-0.320055489496631,-0.0814176245210727,5,0.4545454545454545,-2.0,20.0,0.0,11,0.9166666666666666,11,0.9166666666666666,0.22283882957860224
29,1,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.8571428571428571,0.0692307692307692,0.2144225069675593,0.6666666666666667,-0.1904761904761903,0.5714285714285715,-0.1632653061224488,-0.1269841269841269,1,0.0909090909090909,0.0,18.0,0.0,6,0.4,6,0.4,0.750537734217151
29,2,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,15,273.0,18.2,2.1447610589527217,0.8181818181818182,0.0659340659340659,-0.093250480824031,0.6666666666666667,-0.1515151515151515,0.5454545454545455,-0.1239669421487603,-0.101010101010101,2,0.1818181818181818,0.0,18.0,0.0,6,0.4,6,0.4,0.7255604270581504
29,3,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,14,281.0,20.071428571428573,3.4298303549499733,1.0,0.0854092526690391,1.1454127528207525,1.0,0.0,1.0,0.0,0.0,3,0.2727272727272727,6.0,21.0,0.0,1,0.0714285714285714,1,0.0714285714285714,0.8496974678842716
29,4,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,301.0,23.153846153846157,2.075498086651084,0.8571428571428571,0.0797342192691029,0.4076871241636058,0.8461538461538461,-0.0109890109890109,0.7252747252747253,-0.0094191522762951,-0.0092983939137784,4,0.3636363636363636,0.0,24.0,0.0,3,0.2307692307692307,3,0.2307692307692307,0.7876051317408816
29,5,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,,,,,10.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,11,12,287.0,23.916666666666668,3.028901190901154,1.0,0.1010452961672473,1.6782763824068314,1.0,0.0,1.0,0.0,0.0,5,0.4545454545454545,5.0,26.5,0.0,1,0.0833333333333333,1,0.0833333333333333,0.8231958091839625
29,6,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,,,,,,,,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,22.0,11,11,268.0,24.363636363636363,2.975658826973525,0.8148148148148148,0.0820895522388059,-0.7943237115124399,0.2727272727272727,-0.5420875420875421,0.2222222222222221,-0.4417009602194787,-0.147842056932966,6,0.5454545454545454,-7.0,25.5,0.0,9,0.8181818181818182,9,0.8181818181818182,0.4402745695275496
29,7,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,27.0,11,10,260.0,26.0,2.10818510677892,0.9,0.1038461538461538,0.4743416490252569,0.9,0.0,0.81,0.0,0.0,7,0.6363636363636364,5.0,24.5,0.0,2,0.2,2,0.2,0.7635135198903652
29,8,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,30.0,11,8,221.9996,27.74995,1.982055212579681,1.0,0.1351353786223038,1.1352105560528358,1.0,0.0,1.0,0.0,0.0,8,0.7272727272727273,3.0,28.5,0.0,1,0.125,1,0.125,0.6472528733559315
29,9,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,30.0,11,7,192.9992,27.571314285714287,2.507149778419425,1.0,0.1554410588230417,0.9687038784802166,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,0.0,30.0,0.0,1,0.1428571428571428,1,0.1428571428571428,0.560284586225731
29,10,Johnny Weir,Britt Stewart,6,10.0,0.0,Athlete,Pennsylvania,United States,36,35-44,Eliminated Week 10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,,,,,28.5,11,6,174.0,29.0,0.8366600265340755,0.95,0.1637931034482758,-0.5976143046671969,0.5,-0.4499999999999999,0.475,-0.4274999999999999,-0.2249999999999999,10,0.9090909090909092,-1.5,29.25,0.0,4,0.6666666666666666,4,0.6666666666666666,0.19577103667820983
29,1,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,15,260.0,17.333333333333332,3.1091263510296048,1.0,0.0807692307692307,1.1793237883215748,1.0,0.0,1.0,0.0,0.0,1,0.0909090909090909,0.0,21.0,0.0,1,0.0666666666666666,1,0.0666666666666666,0.9034101956838331
29,2,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,15,273.0,18.2,2.1447610589527217,0.9545454545454546,0.0769230769230769,1.3055067315364397,0.9333333333333332,-0.0212121212121212,0.890909090909091,-0.0202479338842975,-0.0197979797979798,2,0.1818181818181818,0.0,21.0,0.0,2,0.1333333333333333,2,0.1333333333333333,0.8798235134942752
29,3,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.7916666666666666,0.0676156583629893,-0.3123852962238421,0.3571428571428571,-0.4345238095238095,0.2827380952380952,-0.3439980158730158,-0.1551870748299319,3,0.2727272727272727,-2.0,20.0,0.0,10,0.7142857142857143,10,0.7142857142857143,0.22116273317091317
29,4,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,301.0,23.153846153846157,2.075498086651084,0.8571428571428571,0.0797342192691029,0.4076871241636058,0.8461538461538461,-0.0109890109890109,0.7252747252747253,-0.0094191522762951,-0.0092983939137784,4,0.3636363636363636,5.0,21.5,0.0,3,0.2307692307692307,3,0.2307692307692307,0.8227473388954049
29,5,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,12,287.0,23.916666666666668,3.028901190901154,0.8275862068965517,0.0836236933797909,0.0275127275804394,0.6666666666666667,-0.1609195402298849,0.5517241379310346,-0.1331747919143875,-0.10727969348659,5,0.4545454545454545,0.0,24.0,0.0,5,0.4166666666666667,5,0.4166666666666667,0.7319355420910039
29,6,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,27.0,11,11,268.0,24.363636363636363,2.975658826973525,1.0,0.1007462686567164,0.8859764474561831,1.0,0.0,1.0,0.0,0.0,6,0.5454545454545454,3.0,25.5,0.0,1,0.0909090909090909,1,0.0909090909090909,0.8389129347612905
29,7,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,,,,,,,,,,,,,,,,,,26.0,11,10,260.0,26.0,2.10818510677892,0.8666666666666667,0.1,0.0,0.6,-0.2666666666666667,0.52,-0.2311111111111111,-0.16,7,0.6363636363636364,-1.0,26.5,0.0,5,0.5,5,0.5,0.6618756462982709
29,8,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6666,9.6666,9.6666,,,,,,,,,,,,,,28.9998,11,8,221.9996,27.74995,1.982055212579681,0.96666,0.1306299650990362,0.630582837484784,0.75,-0.2166599999999999,0.724995,-0.2094365555999999,-0.1624949999999999,8,0.7272727272727273,2.9998000000000005,27.4999,0.0,3,0.375,3,0.375,0.5703043265996212
29,9,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6666,8.6666,8.6666,,,,,,,,,,25.9998,11,7,192.9992,27.571314285714287,2.507149778419425,0.86666,0.1347145480395773,-0.6268130844201144,0.4285714285714286,-0.4380885714285714,0.3714257142857143,-0.3796738413142856,-0.1877522448979592,9,0.8181818181818182,-3.0,27.4998,0.0,5,0.7142857142857143,5,0.7142857142857143,0.49285060994290775
29,10,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,10.0,9.5,,,,,,29.0,11,6,174.0,29.0,0.8366600265340755,0.9666666666666668,0.1666666666666666,0.0,0.6666666666666667,-0.2999999999999999,0.6444444444444445,-0.2899999999999999,-0.1999999999999999,10,0.9090909090909092,3.0001999999999995,27.4999,0.0,3,0.5,3,0.5,0.3893626269019843
29,11,Justina Machado,Sasha Farber,12,6.083333333333333,0.1666666666666666,Actor/Actress,Illinois,United States,48,45-54,4th Place,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,30.0,11,4,118.5,29.625,0.75,1.0,0.2531645569620253,0.5,1.0,0.0,1.0,0.0,0.0,11,1.0,1.0,29.5,0.0,1,0.25,1,0.25,0.4419905838274695
29,1,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,6.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.9523809523809524,0.0769230769230769,0.8576900278702363,0.8666666666666667,-0.0857142857142856,0.8253968253968254,-0.0816326530612244,-0.0742857142857142,1,0.0909090909090909,0.0,20.0,0.0,3,0.2,3,0.2,0.8505415418395554
29,2,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11,15,273.0,18.2,2.1447610589527217,1.0,0.0805860805860805,1.7717591356565965,1.0,0.0,1.0,0.0,0.0,2,0.1818181818181818,2.0,21.0,0.0,1,0.0666666666666666,1,0.0666666666666666,0.8999538275146054
29,3,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.9583333333333334,0.0818505338078291,0.8538531430118335,0.8571428571428572,-0.1011904761904761,0.8214285714285715,-0.0969742063492063,-0.086734693877551,3,0.2727272727272727,1.0,22.5,0.0,3,0.2142857142857142,3,0.2142857142857142,0.8259781692963748
29,4,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,11,13,301.0,23.153846153846157,2.075498086651084,0.8928571428571429,0.0830564784053156,0.8894991799933215,0.9230769230769232,0.0302197802197802,0.8241758241758242,0.0269819466248037,0.0278951817413355,4,0.3636363636363636,2.0,24.0,0.0,2,0.1538461538461538,2,0.1538461538461538,0.8449030050328742
29,5,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,11,12,287.0,23.916666666666668,3.028901190901154,0.9310344827586208,0.0940766550522648,1.0179709204762746,0.9166666666666666,-0.014367816091954,0.853448275862069,-0.0133769322235434,-0.0131704980842911,5,0.4545454545454545,2.0,26.0,0.0,2,0.1666666666666666,2,0.1666666666666666,0.8248299414267957
29,6,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,27.0,11,11,268.0,24.363636363636363,2.975658826973525,1.0,0.1007462686567164,0.8859764474561831,1.0,0.0,1.0,0.0,0.0,6,0.5454545454545454,0.0,27.0,0.0,1,0.0909090909090909,1,0.0909090909090909,0.8299862105296558
29,7,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,8.0,,,,,,,,,,,,,,,,,,24.0,11,10,260.0,26.0,2.10818510677892,0.8,0.0923076923076923,-0.9486832980505138,0.1999999999999999,-0.6000000000000001,0.1599999999999999,-0.4800000000000001,-0.12,7,0.6363636363636364,-3.0,25.5,0.0,9,0.9,9,0.9,0.5457369413824704
29,8,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,9.0,,,,,,,,,,,,,,28.0,11,8,221.9996,27.74995,1.982055212579681,0.9333333333333332,0.1261263533808169,0.1261569296420138,0.625,-0.3083333333333333,0.5833333333333334,-0.2877777777777778,-0.1927083333333333,8,0.7272727272727273,4.0,26.0,0.0,4,0.5,4,0.5,0.42684183174644286
29,9,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,30.0,11,7,192.9992,27.571314285714287,2.507149778419425,1.0,0.1554410588230417,0.9687038784802166,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,2.0,29.0,0.0,1,0.1428571428571428,1,0.1428571428571428,0.507332785655451
29,10,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,,,30.0,11,6,174.0,29.0,0.8366600265340755,1.0,0.1724137931034483,1.1952286093343938,1.0,0.0,1.0,0.0,0.0,10,0.9090909090909092,0.0,30.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.43546351487581125
29,11,Kaitlyn Bristowe,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,TV Personality,Unknown,Canada,35,35-44,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,30.0,11,4,118.5,29.625,0.75,1.0,0.2531645569620253,0.5,1.0,0.0,1.0,0.0,0.0,11,1.0,0.0,30.0,0.0,1,0.25,1,0.25,0.5514641793333088
29,1,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,6.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,11,15,260.0,17.333333333333332,3.1091263510296048,0.9047619047619048,0.073076923076923,0.5360562674188979,0.7333333333333334,-0.1714285714285713,0.6634920634920636,-0.1551020408163264,-0.1257142857142857,1,0.0909090909090909,0.0,19.0,0.0,5,0.3333333333333333,5,0.3333333333333333,0.8394348997931422
29,2,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,,,,,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,11,15,273.0,18.2,2.1447610589527217,0.7272727272727273,0.0586080586080586,-1.0257552890643449,0.2666666666666667,-0.4606060606060606,0.193939393939394,-0.3349862258953168,-0.1228282828282828,2,0.1818181818181818,-3.0,17.5,0.0,12,0.8,12,0.8,0.6805034751672747
29,3,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,14,281.0,20.071428571428573,3.4298303549499733,0.875,0.0747330960854092,0.2707339233939956,0.5714285714285714,-0.3035714285714286,0.5,-0.265625,-0.173469387755102,3,0.2727272727272727,5.0,18.5,0.0,7,0.5,7,0.5,0.6692853365796959
29,4,Monica Aldama,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Alabama,United States,48,45-54,Eliminated Week 7,10,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,301.0,23.153846153846157,2.075498086651084,0.8571428571428571,0.0797342192691029,0.4076871241636058,0.8461538461538461,-0.0109890109890109,0.7252747252747253,-0.0094191522762951,-0.0092983939137784,4,0.3636363636363636,3.0,22.5,0.0,3,0.2307692307692307,3,0.2307692307692307,0.8510619590476154
