season,week,celebrity_name,ballroom_partner,partner_total_seasons_rank,partner_avg_placement_rank,partner_final_rate_rank,celebrity_industry_rank,celebrity_homestate_rank,celebrity_homecountry/region_rank,celebrity_age_during_season_rank,age_group_rank,results_rank,placement_rank,week_total_judge_rank,season_total_weeks_rank,weekly_contestant_count_rank,weekly_sum_judge_rank,weekly_mean_judge_rank,weekly_std_judge_rank,judge_pct_rank,judge_share_rank,judge_zscore_rank,rank_pct_rank,popularity_deviation_rank,judge_rank_interaction_rank,judge_popularity_interaction_rank,rank_popularity_interaction_rank,cumulative_weeks_rank,relative_cumulative_weeks_rank,week_total_judge_change_rank,week_total_judge_trend_rank,survival_advantage_rank,weekly_judge_rank_rank,weekly_judge_rank_pct_rank,weekly_judge_share_rank_rank,weekly_judge_share_rank_pct_rank,composite_attractiveness_rank,elimination_week_rank,is_eliminated_this_week_rank,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,partner_total_seasons_percent,partner_avg_placement_percent,partner_final_rate_percent,celebrity_industry_percent,celebrity_homestate_percent,celebrity_homecountry/region_percent,celebrity_age_during_season_percent,age_group_percent,results_percent,placement_percent,week_total_judge_percent,season_total_weeks_percent,weekly_contestant_count_percent,weekly_sum_judge_percent,weekly_mean_judge_percent,weekly_std_judge_percent,judge_pct_percent,judge_share_percent,judge_zscore_percent,rank_pct_percent,popularity_deviation_percent,judge_rank_interaction_percent,judge_popularity_interaction_percent,rank_popularity_interaction_percent,cumulative_weeks_percent,relative_cumulative_weeks_percent,week_total_judge_change_percent,week_total_judge_trend_percent,survival_advantage_percent,weekly_judge_rank_percent,weekly_judge_rank_pct_percent,weekly_judge_share_rank_percent,weekly_judge_share_rank_pct_percent,composite_attractiveness_percent,elimination_week_percent,is_eliminated_this_week_percent,judge_percent,fan_votes_relative,combined_percent,predicted_eliminated_percent
33,5,Danny Amendola,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,39,35-44,5th Place,5,25.5,9,8,202.0,25.25,1.1338934190276813,0.9444444444444444,0.1262376237623762,0.2204792759220493,0.625,-0.3194444444444444,0.5902777777777778,-0.3016975308641975,-0.1996527777777777,5,0.5555555555555556,-10.5,30.75,0.0,4,0.5,4,0.5,0.8061277698532295,,False,4,5,9,False,14,5.5,0.3571428571428571,Athlete,Texas,United States,39,35-44,5th Place,5,25.5,9,8,202.0,25.25,1.1338934190276813,0.9444444444444444,0.1262376237623762,0.2204792759220493,0.625,-0.3194444444444444,0.5902777777777778,-0.3016975308641975,-0.1996527777777777,5,0.5555555555555556,-10.5,30.75,0.0,4,0.5,4,0.5,0.6988186944258196,,False,0.12623762376237624,0.8215019346602209,0.2927569652370912,False
33,5,Dwight Howard ,Daniella Karagach,5,4.6,0.6,Athlete,Georgia,United States,38,35-44,Eliminated Week 7,6,24.0,9,8,202.0,25.25,1.1338934190276813,0.8888888888888888,0.1188118811881188,-1.1023963796102465,0.375,-0.5138888888888888,0.3333333333333333,-0.45679012345679,-0.1927083333333333,5,0.5555555555555556,-5.0,26.5,0.0,6,0.75,6,0.75,0.7920079764914443,7.0,False,6,6,12,False,5,4.6,0.6,Athlete,Georgia,United States,38,35-44,Eliminated Week 7,6,24.0,9,8,202.0,25.25,1.1338934190276813,0.8888888888888888,0.1188118811881188,-1.1023963796102465,0.375,-0.5138888888888888,0.3333333333333333,-0.45679012345679,-0.1927083333333333,5,0.5555555555555556,-5.0,26.5,0.0,6,0.75,6,0.75,0.4911459006083744,7.0,False,0.1188118811881188,0.4888883339020442,0.2179100816685723,False
33,5,Ilona Maher,Alan Bersten,9,6.111111111111111,0.2222222222222222,Athlete,California,United States,28,25-34,2nd Place,2,26.0,9,8,202.0,25.25,1.1338934190276813,0.9629629629629628,0.1287128712871287,0.6614378277661479,0.875,-0.0879629629629629,0.8425925925925926,-0.0847050754458161,-0.0769675925925925,5,0.5555555555555556,-6.0,29.0,0.0,2,0.25,2,0.25,0.8831648258612758,,False,2,1,3,False,9,6.111111111111111,0.2222222222222222,Athlete,California,United States,28,25-34,2nd Place,2,26.0,9,8,202.0,25.25,1.1338934190276813,0.9629629629629628,0.1287128712871287,0.6614378277661479,0.875,-0.0879629629629629,0.8425925925925926,-0.0847050754458161,-0.0769675925925925,5,0.5555555555555556,-6.0,29.0,0.0,2,0.25,2,0.25,0.7182878939478854,,False,0.12871287128712872,0.8526842596912318,0.3015529041817149,False
33,5,Jenn Tran,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Florida,United States,26,25-34,Eliminated Week 6,7,25.5,9,8,202.0,25.25,1.1338934190276813,0.9444444444444444,0.1262376237623762,0.2204792759220493,0.625,-0.3194444444444444,0.5902777777777778,-0.3016975308641975,-0.1996527777777777,5,0.5555555555555556,-6.5,28.75,0.0,4,0.5,4,0.5,0.8530453237604363,6.0,False,4,3,7,False,12,6.083333333333333,0.1666666666666666,TV Personality,Florida,United States,26,25-34,Eliminated Week 6,7,25.5,9,8,202.0,25.25,1.1338934190276813,0.9444444444444444,0.1262376237623762,0.2204792759220493,0.625,-0.3194444444444444,0.5902777777777778,-0.3016975308641975,-0.1996527777777777,5,0.5555555555555556,-6.5,28.75,0.0,4,0.5,4,0.5,0.6535584007963178,6.0,False,0.12623762376237624,0.749011990461202,0.2780631741913622,False
33,5,Joey Graziadei,Jenna Johnson,9,6.444444444444445,0.4444444444444444,TV Personality,Louisiana,United States,29,25-34,1st Place,1,26.0,9,8,202.0,25.25,1.1338934190276813,0.9629629629629628,0.1287128712871287,0.6614378277661479,0.875,-0.0879629629629629,0.8425925925925926,-0.0847050754458161,-0.0769675925925925,5,0.5555555555555556,-10.0,31.0,0.0,2,0.25,2,0.25,0.8789007306588359,,False,2,2,4,False,9,6.444444444444445,0.4444444444444444,TV Personality,Louisiana,United States,29,25-34,1st Place,1,26.0,9,8,202.0,25.25,1.1338934190276813,0.9629629629629628,0.1287128712871287,0.6614378277661479,0.875,-0.0879629629629629,0.8425925925925926,-0.0847050754458161,-0.0769675925925925,5,0.5555555555555556,-10.0,31.0,0.0,2,0.25,2,0.25,0.7978966934984684,,False,0.12871287128712872,0.9801875738414313,0.32739796554108536,False
33,5,Phaedra Parks,Val Chmerkovskiy,1,8.0,0.0,TV Personality,Georgia,United States,51,45-54,Eliminated Week 5,8,24.0,9,8,202.0,25.25,1.1338934190276813,0.8888888888888888,0.1188118811881188,-1.1023963796102465,0.375,-0.5138888888888888,0.3333333333333333,-0.45679012345679,-0.1927083333333333,5,0.5555555555555556,-8.0,28.0,0.0,6,0.75,6,0.75,0.0519162686157943,5.0,True,6,8,14,True,1,8.0,0.0,TV Personality,Georgia,United States,51,45-54,Eliminated Week 5,8,24.0,9,8,202.0,25.25,1.1338934190276813,0.8888888888888888,0.1188118811881188,-1.1023963796102465,0.375,-0.5138888888888888,0.3333333333333333,-0.45679012345679,-0.1927083333333333,5,0.5555555555555556,-8.0,28.0,0.0,6,0.75,6,0.75,0.2115608461928899,5.0,True,0.1188118811881188,0.04109837568030793,0.12714256692995568,False
33,5,Stephen Nedoroscik,Rylee Arnold,3,6.666666666666667,0.0,Athlete,Florida,United States,26,25-34,4th Place,4,24.0,9,8,202.0,25.25,1.1338934190276813,0.8888888888888888,0.1188118811881188,-1.1023963796102465,0.375,-0.5138888888888888,0.3333333333333333,-0.45679012345679,-0.1927083333333333,5,0.5555555555555556,-9.0,28.5,0.0,6,0.75,6,0.75,0.5176079255153101,,False,6,7,13,False,3,6.666666666666667,0.0,Athlete,Florida,United States,26,25-34,4th Place,4,24.0,9,8,202.0,25.25,1.1338934190276813,0.8888888888888888,0.1188118811881188,-1.1023963796102465,0.375,-0.5138888888888888,0.3333333333333333,-0.45679012345679,-0.1927083333333333,5,0.5555555555555556,-9.0,28.5,0.0,6,0.75,6,0.75,0.1859003967120709,,False,0.1188118811881188,0.0,0.1188118811881188,True
33,6,Chandler Kinney,Brandon Armstrong,8,9.125,0.125,Actor/Actress,California,United States,24,<25,3rd Place,3,32.0,9,7,206.0,29.428571428571427,2.935821455580639,1.0,0.1553398058252427,0.8758804342616274,1.0,0.0,1.0,0.0,0.0,6,0.6666666666666666,5.0,29.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8980190873704031,,False,1,2,3,False,8,9.125,0.125,Actor/Actress,California,United States,24,<25,3rd Place,3,32.0,9,7,206.0,29.428571428571427,2.935821455580639,1.0,0.1553398058252427,0.8758804342616274,1.0,0.0,1.0,0.0,0.0,6,0.6666666666666666,5.0,29.5,0.0,1,0.1428571428571428,1,0.1428571428571428,0.7296853062375022,,False,0.1553398058252427,0.8883080257854319,0.3688542368154082,False
33,6,Danny Amendola,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,39,35-44,5th Place,5,28.0,9,7,206.0,29.428571428571427,2.935821455580639,0.875,0.1359223300970873,-0.4866002412564588,0.4285714285714286,-0.4464285714285714,0.375,-0.390625,-0.1913265306122449,6,0.6666666666666666,2.5,26.75,0.0,5,0.7142857142857143,5,0.7142857142857143,0.6465280165211726,,False,5,5,10,False,14,5.5,0.3571428571428571,Athlete,Texas,United States,39,35-44,5th Place,5,28.0,9,7,206.0,29.428571428571427,2.935821455580639,0.875,0.1359223300970873,-0.4866002412564588,0.4285714285714286,-0.4464285714285714,0.375,-0.390625,-0.1913265306122449,6,0.6666666666666666,2.5,26.75,0.0,5,0.7142857142857143,5,0.7142857142857143,0.5062910417828651,,False,0.13592233009708737,0.55760788357787,0.26994940913027543,False
33,6,Dwight Howard ,Daniella Karagach,5,4.6,0.6,Athlete,Georgia,United States,38,35-44,Eliminated Week 7,6,31.0,9,7,206.0,29.428571428571427,2.935821455580639,0.96875,0.1504854368932038,0.5352602653821058,0.7142857142857143,-0.2544642857142857,0.6919642857142857,-0.2465122767857142,-0.1817602040816326,6,0.6666666666666666,7.0,27.5,0.0,3,0.4285714285714285,3,0.4285714285714285,0.8974431343577989,7.0,False,3,3,6,False,5,4.6,0.6,Athlete,Georgia,United States,38,35-44,Eliminated Week 7,6,31.0,9,7,206.0,29.428571428571427,2.935821455580639,0.96875,0.1504854368932038,0.5352602653821058,0.7142857142857143,-0.2544642857142857,0.6919642857142857,-0.2465122767857142,-0.1817602040816326,6,0.6666666666666666,7.0,27.5,0.0,3,0.4285714285714285,3,0.4285714285714285,0.6887160722616115,7.0,False,0.15048543689320387,0.8276595058467603,0.3494223408891136,False
33,6,Ilona Maher,Alan Bersten,9,6.111111111111111,0.2222222222222222,Athlete,California,United States,28,25-34,2nd Place,2,24.0,9,7,206.0,29.428571428571427,2.935821455580639,0.75,0.116504854368932,-1.8490809167745448,0.1428571428571429,-0.6071428571428571,0.1071428571428571,-0.4553571428571428,-0.086734693877551,6,0.6666666666666666,-2.0,25.0,0.0,7,1.0,7,1.0,0.5189095238966461,,False,7,6,13,True,9,6.111111111111111,0.2222222222222222,Athlete,California,United States,28,25-34,2nd Place,2,24.0,9,7,206.0,29.428571428571427,2.935821455580639,0.75,0.116504854368932,-1.8490809167745448,0.1428571428571429,-0.6071428571428571,0.1071428571428571,-0.4553571428571428,-0.086734693877551,6,0.6666666666666666,-2.0,25.0,0.0,7,1.0,7,1.0,0.1296162627082258,,False,0.11650485436893204,0.0,0.11650485436893204,True
33,6,Jenn Tran,Sasha Farber,12,6.083333333333333,0.1666666666666666,TV Personality,Florida,United States,26,25-34,Eliminated Week 6,7,31.0,9,7,206.0,29.428571428571427,2.935821455580639,0.96875,0.1504854368932038,0.5352602653821058,0.7142857142857143,-0.2544642857142857,0.6919642857142857,-0.2465122767857142,-0.1817602040816326,6,0.6666666666666666,5.5,28.25,0.0,3,0.4285714285714285,3,0.4285714285714285,0.1200019663244204,6.0,True,3,7,10,False,12,6.083333333333333,0.1666666666666666,TV Personality,Florida,United States,26,25-34,Eliminated Week 6,7,31.0,9,7,206.0,29.428571428571427,2.935821455580639,0.96875,0.1504854368932038,0.5352602653821058,0.7142857142857143,-0.2544642857142857,0.6919642857142857,-0.2465122767857142,-0.1817602040816326,6,0.6666666666666666,5.5,28.25,0.0,3,0.4285714285714285,3,0.4285714285714285,0.6710472977926718,6.0,True,0.15048543689320387,0.8015036587225016,0.34313550045348434,False
33,6,Joey Graziadei,Jenna Johnson,9,6.444444444444445,0.4444444444444444,TV Personality,Louisiana,United States,29,25-34,1st Place,1,32.0,9,7,206.0,29.428571428571427,2.935821455580639,1.0,0.1553398058252427,0.8758804342616274,1.0,0.0,1.0,0.0,0.0,6,0.6666666666666666,6.0,29.0,0.0,1,0.1428571428571428,1,0.1428571428571428,0.9356105888154844,,False,1,1,2,False,9,6.444444444444445,0.4444444444444444,TV Personality,Louisiana,United States,29,25-34,1st Place,1,32.0,9,7,206.0,29.428571428571427,2.935821455580639,1.0,0.1553398058252427,0.8758804342616274,1.0,0.0,1.0,0.0,0.0,6,0.6666666666666666,6.0,29.0,0.0,1,0.1428571428571428,1,0.1428571428571428,0.805135368818634,,False,0.1553398058252427,1.0,0.3957006095018485,False
33,6,Stephen Nedoroscik,Rylee Arnold,3,6.666666666666667,0.0,Athlete,Florida,United States,26,25-34,4th Place,4,28.0,9,7,206.0,29.428571428571427,2.935821455580639,0.875,0.1359223300970873,-0.4866002412564588,0.4285714285714286,-0.4464285714285714,0.375,-0.390625,-0.1913265306122449,6,0.6666666666666666,4.0,26.0,0.0,5,0.7142857142857143,5,0.7142857142857143,0.7524259165161753,,False,5,4,9,False,3,6.666666666666667,0.0,Athlete,Florida,United States,26,25-34,4th Place,4,28.0,9,7,206.0,29.428571428571427,2.935821455580639,0.875,0.1359223300970873,-0.4866002412564588,0.4285714285714286,-0.4464285714285714,0.375,-0.390625,-0.1913265306122449,6,0.6666666666666666,4.0,26.0,0.0,5,0.7142857142857143,5,0.7142857142857143,0.1872603634916861,,False,0.13592233009708737,0.08533304278449058,0.15643304884093773,False
33,7,Chandler Kinney,Brandon Armstrong,8,9.125,0.125,Actor/Actress,California,United States,24,<25,3rd Place,3,30.0,9,6,160.0,26.666666666666668,2.0412414523193148,1.0,0.1875,1.6329931618554518,1.0,0.0,1.0,0.0,0.0,7,0.7777777777777778,-2.0,31.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.9084152994408304,,False,1,1,2,False,8,9.125,0.125,Actor/Actress,California,United States,24,<25,3rd Place,3,30.0,9,6,160.0,26.666666666666668,2.0412414523193148,1.0,0.1875,1.6329931618554518,1.0,0.0,1.0,0.0,0.0,7,0.7777777777777778,-2.0,31.0,0.0,1,0.1666666666666666,1,0.1666666666666666,0.6153099409929763,,False,0.1875,0.7645345687879123,0.46566705705141986,False
33,7,Danny Amendola,Witney Carson,14,5.5,0.3571428571428571,Athlete,Texas,United States,39,35-44,5th Place,5,25.5,9,6,160.0,26.666666666666668,2.0412414523193148,0.85,0.159375,-0.5715476066494088,0.3333333333333333,-0.5166666666666666,0.2833333333333334,-0.4391666666666666,-0.1722222222222222,7,0.7777777777777778,-2.5,26.75,0.0,5,0.8333333333333334,5,0.8333333333333334,0.7828434049625583,,False,5,5,10,False,14,5.5,0.3571428571428571,Athlete,Texas,United States,39,35-44,5th Place,5,25.5,9,6,160.0,26.666666666666668,2.0412414523193148,0.85,0.159375,-0.5715476066494088,0.3333333333333333,-0.5166666666666666,0.2833333333333334,-0.4391666666666666,-0.1722222222222222,7,0.7777777777777778,-2.5,26.75,0.0,5,0.8333333333333334,5,0.8333333333333334,0.2084396733401778,,False,0.159375,0.0,0.159375,True
33,7,Dwight Howard ,Daniella Karagach,5,4.6,0.6,Athlete,Georgia,United States,38,35-44,Eliminated Week 7,6,24.0,9,6,160.0,26.666666666666668,2.0412414523193148,0.8,0.15,-1.3063945294843624,0.1666666666666666,-0.6333333333333334,0.1333333333333333,-0.5066666666666667,-0.1055555555555555,7,0.7777777777777778,-7.0,27.5,0.0,6,1.0,6,1.0,0.0564180911041359,7.0,True,6,6,12,True,5,4.6,0.6,Athlete,Georgia,United States,38,35-44,Eliminated Week 7,6,24.0,9,6,160.0,26.666666666666668,2.0412414523193148,0.8,0.15,-1.3063945294843624,0.1666666666666666,-0.6333333333333334,0.1333333333333333,-0.5066666666666667,-0.1055555555555555,7,0.7777777777777778,-7.0,27.5,0.0,6,1.0,6,1.0,0.3314533078299967,7.0,True,0.15,0.23115027928254336,0.2341013546667708,False
33,7,Ilona Maher,Alan Bersten,9,6.111111111111111,0.2222222222222222,Athlete,California,United States,28,25-34,2nd Place,2,26.0,9,6,160.0,26.666666666666668,2.0412414523193148,0.8666666666666667,0.1625,-0.326598632371091,0.5,-0.3666666666666667,0.4333333333333333,-0.3177777777777778,-0.1833333333333333,7,0.7777777777777778,2.0,25.0,0.0,4,0.6666666666666666,4,0.6666666666666666,0.8380434604390219,,False,4,4,8,False,9,6.111111111111111,0.2222222222222222,Athlete,California,United States,28,25-34,2nd Place,2,26.0,9,6,160.0,26.666666666666668,2.0412414523193148,0.8666666666666667,0.1625,-0.326598632371091,0.5,-0.3666666666666667,0.4333333333333333,-0.3177777777777778,-0.1833333333333333,7,0.7777777777777778,2.0,25.0,0.0,4,0.6666666666666666,4,0.6666666666666666,0.4381707787497063,,False,0.1625,0.4316790524524733,0.3195614286307842,False
33,7,Joey Graziadei,Jenna Johnson,9,6.444444444444445,0.4444444444444444,TV Personality,Louisiana,United States,29,25-34,1st Place,1,27.5,9,6,160.0,26.666666666666668,2.0412414523193148,0.9166666666666666,0.171875,0.4082482904638625,0.8333333333333334,-0.0833333333333332,0.7638888888888888,-0.0763888888888888,-0.0694444444444443,7,0.7777777777777778,-4.5,29.75,0.0,2,0.3333333333333333,2,0.3333333333333333,0.8957560067471676,,False,2,2,4,False,9,6.444444444444445,0.4444444444444444,TV Personality,Louisiana,United States,29,25-34,1st Place,1,27.5,9,6,160.0,26.666666666666668,2.0412414523193148,0.9166666666666666,0.171875,0.4082482904638625,0.8333333333333334,-0.0833333333333332,0.7638888888888888,-0.0763888888888888,-0.0694444444444443,7,0.7777777777777778,-4.5,29.75,0.0,2,0.3333333333333333,2,0.3333333333333333,0.7406200145088548,,False,0.171875,1.0,0.5357134298206738,False
33,7,Stephen Nedoroscik,Rylee Arnold,3,6.666666666666667,0.0,Athlete,Florida,United States,26,25-34,4th Place,4,27.0,9,6,160.0,26.666666666666668,2.0412414523193148,0.9,0.16875,0.1632993161855446,0.6666666666666667,-0.2333333333333332,0.6000000000000001,-0.2099999999999999,-0.1555555555555555,7,0.7777777777777778,-1.0,27.5,0.0,3,0.5,3,0.5,0.8447671632318318,,False,3,3,6,False,3,6.666666666666667,0.0,Athlete,Florida,United States,26,25-34,4th Place,4,27.0,9,6,160.0,26.666666666666668,2.0412414523193148,0.9,0.16875,0.1632993161855446,0.6666666666666667,-0.2333333333333332,0.6000000000000001,-0.2099999999999999,-0.1555555555555555,7,0.7777777777777778,-1.0,27.5,0.0,3,0.5,3,0.5,0.3793274761241988,,False,0.16875,0.3211088226384847,0.2855817298303515,False
34,2,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,2.0,1.0,Social media personality,Florida,United States,24,<25,2nd Place,2,21.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9545454545454546,0.0755395683453237,0.4935176987399283,0.7142857142857143,-0.2402597402597402,0.6818181818181819,-0.2293388429752066,-0.1716141001855287,2,0.1818181818181818,8.0,17.0,0.0,5,0.3571428571428571,5,0.3571428571428571,0.9567317039113608,,False,5,3,8,False,1,2.0,1.0,Social media personality,Florida,United States,24,<25,2nd Place,2,21.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9545454545454546,0.0755395683453237,0.4935176987399283,0.7142857142857143,-0.2402597402597402,0.6818181818181819,-0.2293388429752066,-0.1716141001855287,2,0.1818181818181818,8.0,17.0,0.0,5,0.3571428571428571,5,0.3571428571428571,0.8758363336225088,,False,0.07553956834532374,0.8413898071719665,0.17311663006851466,False
34,2,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),1,7.0,0.0,Comedian,California,United States,59,55-64,Eliminated Week 9,7,16.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.7272727272727273,0.0575539568345323,-1.665622233247259,0.1428571428571429,-0.5844155844155844,0.1038961038961039,-0.4250295159386068,-0.0834879406307978,2,0.1818181818181818,7.0,12.5,0.0,13,0.9285714285714286,13,0.9285714285714286,0.4819294088663362,9.0,False,13,11,24,False,1,7.0,0.0,Comedian,California,United States,59,55-64,Eliminated Week 9,7,16.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.7272727272727273,0.0575539568345323,-1.665622233247259,0.1428571428571429,-0.5844155844155844,0.1038961038961039,-0.4250295159386068,-0.0834879406307978,2,0.1818181818181818,7.0,12.5,0.0,13,0.9285714285714286,13,0.9285714285714286,0.3027121270469497,9.0,False,0.05755395683453238,0.0,0.05755395683453238,True
34,2,Baron Davis,Britt Stewart,6,10.0,0.0,Athlete,California,United States,46,45-54,Eliminated Week 2,13,18.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.8181818181818182,0.0647482014388489,-0.8019662604523841,0.2857142857142857,-0.5324675324675325,0.2337662337662337,-0.4356552538370721,-0.1521335807050093,2,0.1818181818181818,8.0,14.0,0.0,11,0.7857142857142857,11,0.7857142857142857,0.0888209321221777,2.0,True,11,13,24,True,6,10.0,0.0,Athlete,California,United States,46,45-54,Eliminated Week 2,13,18.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.8181818181818182,0.0647482014388489,-0.8019662604523841,0.2857142857142857,-0.5324675324675325,0.2337662337662337,-0.4356552538370721,-0.1521335807050093,2,0.1818181818181818,8.0,14.0,0.0,11,0.7857142857142857,11,0.7857142857142857,0.6165207894210288,2.0,True,0.06474820143884892,0.4606949189974747,0.1181755857063996,False
34,2,Corey Feldman,Jenna Johnson,9,6.444444444444445,0.4444444444444444,Actor/Actress,California,United States,54,45-54,Eliminated Week 2,13,15.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.6818181818181818,0.0539568345323741,-2.0974502196446965,0.0714285714285714,-0.6103896103896104,0.0487012987012986,-0.4161747343565525,-0.0435992578849721,2,0.1818181818181818,6.0,12.0,0.0,14,1.0,14,1.0,0.0716416414536295,2.0,True,14,14,28,True,9,6.444444444444445,0.4444444444444444,Actor/Actress,California,United States,54,45-54,Eliminated Week 2,13,15.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.6818181818181818,0.0539568345323741,-2.0974502196446965,0.0714285714285714,-0.6103896103896104,0.0487012987012986,-0.4161747343565525,-0.0435992578849721,2,0.1818181818181818,6.0,12.0,0.0,14,1.0,14,1.0,0.3996337299512636,2.0,True,0.0539568345323741,0.14228826464287092,0.07045818820126334,True
34,2,Danielle Fishel,Pasha Pashkov,7,10.428571428571429,0.1428571428571428,Actor/Actress,California,United States,44,35-44,Eliminated Week 8,8,19.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.8636363636363636,0.0683453237410072,-0.3701382740549466,0.3571428571428571,-0.5064935064935066,0.3084415584415584,-0.4374262101534829,-0.1808905380333951,2,0.1818181818181818,7.0,15.5,0.0,10,0.7142857142857143,10,0.7142857142857143,0.3869651583335491,8.0,False,10,12,22,False,7,10.428571428571429,0.1428571428571428,Actor/Actress,California,United States,44,35-44,Eliminated Week 8,8,19.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.8636363636363636,0.0683453237410072,-0.3701382740549466,0.3571428571428571,-0.5064935064935066,0.3084415584415584,-0.4374262101534829,-0.1808905380333951,2,0.1818181818181818,7.0,15.5,0.0,10,0.7142857142857143,10,0.7142857142857143,0.5729644315565668,8.0,False,0.0683453237410072,0.3967508818686551,0.11435703550508342,False
34,2,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,4.0,0.0,TV Personality,California,United States,33,25-34,4th Place,4,20.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9090909090909092,0.0719424460431654,0.0616897123424908,0.4285714285714286,-0.4805194805194804,0.3896103896103896,-0.4368358913813459,-0.2059369202226345,2,0.1818181818181818,10.0,15.0,0.0,9,0.6428571428571429,9,0.6428571428571429,0.8704544651600252,,False,9,8,17,False,1,4.0,0.0,TV Personality,California,United States,33,25-34,4th Place,4,20.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9090909090909092,0.0719424460431654,0.0616897123424908,0.4285714285714286,-0.4805194805194804,0.3896103896103896,-0.4368358913813459,-0.2059369202226345,2,0.1818181818181818,10.0,15.0,0.0,9,0.6428571428571429,9,0.6428571428571429,0.67153226998992,,False,0.07194244604316546,0.5414559451364073,0.13473579073145633,False
34,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),1,5.0,0.0,Actor/Actress,Georgia,United States,55,55-64,5th Place,5,21.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9545454545454546,0.0755395683453237,0.4935176987399283,0.7142857142857143,-0.2402597402597402,0.6818181818181819,-0.2293388429752066,-0.1716141001855287,2,0.1818181818181818,9.0,16.5,0.0,5,0.3571428571428571,5,0.3571428571428571,0.9126335404595391,,False,5,5,10,False,1,5.0,0.0,Actor/Actress,Georgia,United States,55,55-64,5th Place,5,21.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9545454545454546,0.0755395683453237,0.4935176987399283,0.7142857142857143,-0.2402597402597402,0.6818181818181819,-0.2293388429752066,-0.1716141001855287,2,0.1818181818181818,9.0,16.5,0.0,5,0.3571428571428571,5,0.3571428571428571,0.7714982386912087,,False,0.07553956834532374,0.6882135696867625,0.1553525841385346,False
34,2,Hilaria Baldwin,Gleb Savchenko,13,8.461538461538462,0.0,Entrepreneur,New York,United States,41,35-44,Eliminated Week 4,11,21.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9545454545454546,0.0755395683453237,0.4935176987399283,0.7142857142857143,-0.2402597402597402,0.6818181818181819,-0.2293388429752066,-0.1716141001855287,2,0.1818181818181818,7.0,17.5,0.0,5,0.3571428571428571,5,0.3571428571428571,0.8762452474688734,4.0,False,5,7,12,False,13,8.461538461538462,0.0,Entrepreneur,New York,United States,41,35-44,Eliminated Week 4,11,21.0,11,14,278.0,19.857142857142858,2.3157368940873586,0.9545454545454546,0.0755395683453237,0.4935176987399283,0.7142857142857143,-0.2402597402597402,0.6818181818181819,-0.2293388429752066,-0.1716141001855287,2,0.1818181818181818,7.0,17.5,0.0,5,0.3571428571428571,5,0.3571428571428571,0.7575663455468798,4.0,False,0.07553956834532374,0.6677604938059031,0.15298061453461967,False
34,2,Jen Affleck,Jan Ravnik,1,9.0,0.0,TV Personality,Utah,United States,26,25-34,Eliminated Week 7,9,22.0,11,14,278.0,19.857142857142858,2.3157368940873586,1.0,0.079136690647482,0.9253456851373658,1.0,0.0,1.0,0.0,0.0,2,0.1818181818181818,10.0,17.0,0.0,1,0.0714285714285714,1,0.0714285714285714,0.9471807728790644,7.0,False,1,4,5,False,1,9.0,0.0,TV Personality,Utah,United States,26,25-34,Eliminated Week 7,9,22.0,11,14,278.0,19.857142857142858,2.3157368940873586,1.0,0.079136690647482,0.9253456851373658,1.0,0.0,1.0,0.0,0.0,2,0.1818181818181818,10.0,17.0,0.0,1,0.0714285714285714,1,0.0714285714285714,0.8678838843294648,7.0,False,0.07913669064748201,0.8297150084102831,0.17535981089234243,False
