season,week,celebrity_name,ballroom_partner,results,elimination_week,week_total_judge,composite_attractiveness,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,is_eliminated_this_week,judge_percent,fan_percent,combined_percent,predicted_eliminated_percent
27,2,DeMarcus Ware,Lindsay Arnold,Eliminated Week 7,7.0,23.5,0.8751689244872577,6,5,11,False,False,0.08687615526802218,0.09662082157608975,0.18349697684411193,False
27,2,Evanna Lynch,Keo Motsepe,3rd Place,,24.0,0.8132326153864406,5,7,12,False,False,0.08872458410351201,0.09004702310578216,0.1787716072092942,False
27,2,Joe Amabile,Jenna Johnson,Eliminated Week 8,8.0,17.5,0.1263848999740044,12,12,24,True,False,0.06469500924214418,0.06960140397794544,0.13429641322008962,False
27,2,John Schneider,Emma Slater,Eliminated Week 7,7.0,21.5,0.731235287247243,8,8,16,False,False,0.07948243992606285,0.07106793328068317,0.15055037320674602,False
27,2,Juan Pablo Di Pace,Cheryl Burke,Eliminated Week 8,8.0,26.0,0.924150141611161,1,2,3,False,False,0.09611829944547134,0.11994078036878435,0.2160590798142557,False
27,2,Mary Lou Retton,Sasha Farber,Eliminated Week 6,6.0,23.0,0.853643742016749,7,6,13,False,False,0.08502772643253234,0.07416146572467688,0.15918919215720922,False
27,2,Milo Manheim,Witney Carson,2nd Place,,26.0,0.9436068721528376,1,1,2,False,False,0.09611829944547134,0.12134097170169526,0.21745927114716662,False
27,2,Nancy McKeon,Valentin Chmerkovskiy,Eliminated Week 3,3.0,20.5,0.5218333596730839,9,9,18,False,False,0.07578558225508318,0.07562743784539294,0.15141302010047614,False
27,2,Tinashe,Brandon Armstrong,Eliminated Week 4,4.0,26.0,0.9168569185977796,1,3,4,False,False,0.09611829944547134,0.11384003243031696,0.2099583318757883,False
27,3,Alexis Ren,Alan Bersten,4th Place,,26.0,0.8804437901825086,5,6,11,False,False,0.0959409594095941,0.11099787873301128,0.20693883814260539,False
27,3,Bobby Bones,Sharna Burgess,1st Place,,23.0,0.6539540410964736,8,8,16,False,False,0.08487084870848709,0.08054061343209373,0.16541146214058083,False
27,3,DeMarcus Ware,Lindsay Arnold,Eliminated Week 7,7.0,26.0,0.8849253753385945,5,5,10,False,False,0.0959409594095941,0.10522625966321164,0.20116721907280574,False
27,3,Evanna Lynch,Keo Motsepe,3rd Place,,27.0,0.8998569443114336,2,4,6,False,False,0.0996309963099631,0.11950911964960922,0.21914011595957233,False
27,3,Joe Amabile,Jenna Johnson,Eliminated Week 8,8.0,18.0,0.1139442028192425,11,11,22,True,False,0.06642066420664207,0.06250758338256973,0.1289282475892118,False
27,3,John Schneider,Emma Slater,Eliminated Week 7,7.0,21.0,0.1169171035325407,10,10,20,False,False,0.07749077490774908,0.04058303421578081,0.11807380912352988,False
27,3,Juan Pablo Di Pace,Cheryl Burke,Eliminated Week 8,8.0,30.0,0.9223085538519984,1,2,3,False,False,0.11070110701107011,0.13606069308398538,0.2467618000950555,False
27,3,Mary Lou Retton,Sasha Farber,Eliminated Week 6,6.0,24.0,0.8044576021348468,7,7,14,False,False,0.08856088560885608,0.09282042236413429,0.18138130797299037,False
27,3,Milo Manheim,Witney Carson,2nd Place,,27.0,0.9226386924038072,2,1,3,False,False,0.0996309963099631,0.1315908009907263,0.23122179730068937,False
27,3,Nancy McKeon,Valentin Chmerkovskiy,Eliminated Week 3,3.0,22.0,0.376283678081396,9,9,18,False,True,0.08118081180811808,0.0,0.08118081180811808,True
27,3,Tinashe,Brandon Armstrong,Eliminated Week 4,4.0,27.0,0.9011119270853802,2,3,5,False,False,0.0996309963099631,0.1201635944848776,0.2197945907948407,False
27,4,Alexis Ren,Alan Bersten,4th Place,,25.0,0.8823148165191016,4,4,8,False,False,0.10775862068965517,0.1422876724663647,0.2500462931560199,False
27,4,Bobby Bones,Sharna Burgess,1st Place,,20.0,0.1652874064304617,9,8,17,False,False,0.08620689655172414,0.074127530433323,0.16033442698504713,False
27,4,DeMarcus Ware,Lindsay Arnold,Eliminated Week 7,7.0,22.0,0.7418788560588672,7,5,12,False,False,0.09482758620689655,0.10752521669468114,0.2023528029015777,False
27,4,Evanna Lynch,Keo Motsepe,3rd Place,,24.0,0.2614239668065299,5,7,12,False,False,0.10344827586206896,0.10340925123704527,0.20685752709911423,False
27,4,Joe Amabile,Jenna Johnson,Eliminated Week 8,8.0,15.0,0.1041084448594469,10,9,19,True,False,0.06465517241379311,0.0834476638696479,0.148102836283441,False
27,4,John Schneider,Emma Slater,Eliminated Week 7,7.0,21.0,0.0841327309066432,8,10,18,False,False,0.09051724137931035,0.014247017675805024,0.10476425905511537,True
27,4,Juan Pablo Di Pace,Cheryl Burke,Eliminated Week 8,8.0,24.0,0.7382437664686516,5,6,11,False,False,0.10344827586206896,0.13475582804512928,0.23820410390719826,False
27,4,Mary Lou Retton,Sasha Farber,Eliminated Week 6,6.0,26.0,0.9106128596092742,2,2,4,False,False,0.11206896551724138,0.15844326591499625,0.2705122314322376,False
27,4,Milo Manheim,Witney Carson,2nd Place,,29.0,0.935637088065983,1,1,2,False,False,0.125,0.18175655366300744,0.30675655366300747,False
27,4,Tinashe,Brandon Armstrong,Eliminated Week 4,4.0,26.0,0.8968860354575625,2,3,5,False,True,0.11206896551724138,0.0,0.11206896551724138,False
27,6,Alexis Ren,Alan Bersten,4th Place,,27.0,0.8746259759540951,4,3,7,False,False,0.11790393013100436,0.13737413652849984,0.2552780666595042,False
27,6,Bobby Bones,Sharna Burgess,1st Place,,22.0,0.7542163705297539,7,6,13,False,False,0.09606986899563319,0.09798502534026476,0.19405489433589795,False
27,6,DeMarcus Ware,Lindsay Arnold,Eliminated Week 7,7.0,26.0,0.8118526145677115,5,5,10,False,False,0.11353711790393013,0.1348473905726676,0.2483845084765977,False
27,6,Evanna Lynch,Keo Motsepe,3rd Place,,29.0,0.4416384590918393,3,8,11,False,False,0.12663755458515283,0.13771156921809544,0.26434912380324826,False
27,6,Joe Amabile,Jenna Johnson,Eliminated Week 8,8.0,22.0,0.6353258442390135,7,7,14,False,False,0.09606986899563319,0.10919115949568887,0.20526102849132205,False
27,6,John Schneider,Emma Slater,Eliminated Week 7,7.0,19.0,0.0945445373868482,9,9,18,True,False,0.08296943231441048,0.03889866628461322,0.1218680985990237,False
27,6,Juan Pablo Di Pace,Cheryl Burke,Eliminated Week 8,8.0,30.0,0.8983898666932485,1,2,3,False,False,0.13100436681222707,0.17036991795122117,0.30137428476344824,False
27,6,Mary Lou Retton,Sasha Farber,Eliminated Week 6,6.0,24.0,0.8267450449539956,6,4,10,False,True,0.10480349344978165,0.0,0.10480349344978165,True
27,6,Milo Manheim,Witney Carson,2nd Place,,30.0,0.931777952671841,1,1,2,False,False,0.13100436681222707,0.17362213460894912,0.3046265014211762,False
27,7,Alexis Ren,Alan Bersten,4th Place,,27.5,0.8296321547238156,4,3,7,False,False,0.12643678160919541,0.18707347501886587,0.3135102566280613,False
27,7,Bobby Bones,Sharna Burgess,1st Place,,26.5,0.8119986182970637,6,4,10,False,False,0.12183908045977011,0.094714083355855,0.21655316381562512,False
27,7,DeMarcus Ware,Lindsay Arnold,Eliminated Week 7,7.0,26.5,0.7840900926068133,6,5,11,False,True,0.12183908045977011,0.004658763039279437,0.12649784349904955,True
27,7,Evanna Lynch,Keo Motsepe,3rd Place,,29.5,0.8601126705330291,1,2,3,False,False,0.135632183908046,0.19417778115859438,0.3298099650666404,False
27,7,Joe Amabile,Jenna Johnson,Eliminated Week 8,8.0,23.5,0.1052150024075299,8,8,16,True,False,0.10804597701149425,0.06551395825072533,0.17355993526221958,False
27,7,John Schneider,Emma Slater,Eliminated Week 7,7.0,27.0,0.3229035085032318,5,7,12,True,True,0.12413793103448276,0.0,0.12413793103448276,True
27,7,Juan Pablo Di Pace,Cheryl Burke,Eliminated Week 8,8.0,28.0,0.7115534280373454,3,6,9,False,False,0.12873563218390804,0.2186103698612672,0.34734600204517524,False
27,7,Milo Manheim,Witney Carson,2nd Place,,29.0,0.9023467001690034,2,1,3,False,False,0.13333333333333333,0.23525156931541266,0.368584902648746,False
27,8,Alexis Ren,Alan Bersten,4th Place,,29.0,0.8967936416555927,2,2,4,False,False,0.18012422360248448,0.2646417879983062,0.44476601160079066,False
27,8,Bobby Bones,Sharna Burgess,1st Place,,22.5,0.1065020278028973,6,6,12,True,False,0.13975155279503104,0.11867677138499369,0.2584283241800247,True
27,8,Evanna Lynch,Keo Motsepe,3rd Place,,29.0,0.8514808749739196,2,3,5,False,False,0.18012422360248448,0.26217100478107197,0.44229522838355645,False
27,8,Joe Amabile,Jenna Johnson,Eliminated Week 8,8.0,23.0,0.7769980820674085,5,5,10,True,True,0.14285714285714285,0.0,0.14285714285714285,True
27,8,Juan Pablo Di Pace,Cheryl Burke,Eliminated Week 8,8.0,30.0,0.902867462446455,1,1,2,False,True,0.18633540372670807,0.10841630151566223,0.29475170524237027,False
27,8,Milo Manheim,Witney Carson,2nd Place,,27.5,0.8274571005198288,4,4,8,False,False,0.17080745341614906,0.24609413431996582,0.41690158773611485,False
28,2,Ally Brooke,Sasha Farber,3rd Place,,20.0,0.9236143099389236,3,2,5,False,False,0.091324200913242,0.1262441765592643,0.2175683774725063,False
28,2,Hannah Brown,Alan Bersten,1st Place,,24.0,0.9449367061822916,1,1,2,False,False,0.1095890410958904,0.1397756247981087,0.2493646658939991,False
28,2,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,20.0,0.9005194136912593,3,5,8,False,False,0.091324200913242,0.1199977207441798,0.2113219216574218,False
28,2,Karamo Brown,Jenna Johnson,Eliminated Week 7,7.0,19.0,0.8931691956808115,6,6,12,False,False,0.0867579908675799,0.10693367699049472,0.19369166785807462,False
28,2,Kate Flannery,Pasha Pashkov,Eliminated Week 8,8.0,21.0,0.917322747950292,2,4,6,False,False,0.0958904109589041,0.12034788013296566,0.21623829109186976,False
28,2,Kel Mitchell,Witney Carson,2nd Place,,20.0,0.9222358323973576,3,3,6,False,False,0.091324200913242,0.12645834513110712,0.21778254604434913,False
28,2,Lamar Odom,Peta Murgatroyd,Eliminated Week 4,4.0,12.0,0.5038906740889391,12,10,22,True,False,0.0547945205479452,0.0,0.0547945205479452,True
28,2,Lauren Alaina,Gleb Savchenko,4th Place,,19.0,0.8635747610918916,6,7,13,False,False,0.0867579908675799,0.10160511223643008,0.18836310310401,False
28,2,Mary Wilson,Brandon Armstrong,Eliminated Week 2,2.0,15.0,0.0614814442546579,10,12,22,True,True,0.0684931506849315,0.01912222995367706,0.08761538063860856,False
28,2,Ray Lewis,Cheryl Burke,Withdrew,2.0,15.0,0.0697962637143916,10,11,21,False,True,0.0684931506849315,0.0098954123571517,0.0783885630420832,True
28,2,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Eliminated Week 6,6.0,18.0,0.8520843575750962,8,8,16,False,False,0.0821917808219178,0.10295284336675338,0.18514462418867117,False
28,2,Sean Spicer,Lindsay Arnold,Eliminated Week 9,9.0,16.0,0.7803754209410003,9,9,18,False,False,0.0730593607305936,0.026666977729867643,0.09972633846046125,False
28,4,Ally Brooke,Sasha Farber,3rd Place,,32.0,0.9383378930335802,1,3,4,False,False,0.11347517730496454,0.15916532787379026,0.2726405051787548,False
28,4,Hannah Brown,Alan Bersten,1st Place,,32.0,0.9507467181978736,1,1,2,False,False,0.11347517730496454,0.16018902692567555,0.2736642042306401,False
28,4,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,28.0,0.8387814910501039,6,7,13,False,False,0.09929078014184398,0.049193424463051465,0.14848420460489545,False
28,4,Karamo Brown,Jenna Johnson,Eliminated Week 7,7.0,28.0,0.8791514518313371,6,6,12,False,False,0.09929078014184398,0.12030502908618729,0.21959580922803126,False
28,4,Kate Flannery,Pasha Pashkov,Eliminated Week 8,8.0,26.0,0.2134697487113372,8,9,17,False,False,0.09219858156028368,0.049228004844583145,0.14142658640486683,False
28,4,Kel Mitchell,Witney Carson,2nd Place,,32.0,0.9494251369426512,1,2,3,False,False,0.11347517730496454,0.1612268253067013,0.27470200261166583,False
28,4,Lamar Odom,Peta Murgatroyd,Eliminated Week 4,4.0,20.0,0.0478715661205251,10,10,20,True,True,0.07092198581560284,0.0,0.07092198581560284,True
28,4,Lauren Alaina,Gleb Savchenko,4th Place,,32.0,0.9343196934204404,1,4,5,False,False,0.11347517730496454,0.15442976048203202,0.26790493778699653,False
28,4,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Eliminated Week 6,6.0,31.0,0.8893629036117289,5,5,10,False,False,0.1099290780141844,0.10257445179045248,0.21250352980463688,False
28,4,Sean Spicer,Lindsay Arnold,Eliminated Week 9,9.0,21.0,0.3714539512043413,9,8,17,False,False,0.07446808510638298,0.04368814922752656,0.11815623433390954,False
28,6,Ally Brooke,Sasha Farber,3rd Place,,25.0,0.3264751338193847,6,8,14,False,False,0.10964912280701754,0.1278447677298275,0.23749389053684505,False
28,6,Hannah Brown,Alan Bersten,1st Place,,24.0,0.349022136410438,8,7,15,True,False,0.10526315789473684,0.0,0.10526315789473684,False
28,6,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,27.0,0.9055384061083054,1,2,3,False,False,0.11842105263157894,0.20580718904623954,0.3242282416778185,False
28,6,Karamo Brown,Jenna Johnson,Eliminated Week 7,7.0,25.0,0.8652033785566998,6,4,10,False,False,0.10964912280701754,0.09283763799917068,0.20248676080618822,False
28,6,Kate Flannery,Pasha Pashkov,Eliminated Week 8,8.0,27.0,0.906386038231422,1,1,2,False,False,0.11842105263157894,0.19737472234311307,0.315795774974692,False
28,6,Kel Mitchell,Witney Carson,2nd Place,,26.0,0.8824335282237209,4,3,7,False,False,0.11403508771929824,0.056048085412821226,0.17008317313211946,False
28,6,Lauren Alaina,Gleb Savchenko,4th Place,,26.0,0.8268754029662116,4,5,9,False,False,0.11403508771929824,0.10722604519672249,0.22126113291602073,False
28,6,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Eliminated Week 6,6.0,27.0,0.1764828868838613,1,9,10,False,True,0.11842105263157894,0.2071599889468579,0.3255810415784368,False
28,6,Sean Spicer,Lindsay Arnold,Eliminated Week 9,9.0,21.0,0.5611626286154863,9,6,15,False,False,0.09210526315789473,0.0057015633252477825,0.09780682648314251,True
28,7,Ally Brooke,Sasha Farber,3rd Place,,27.0,0.9307566572959024,1,1,2,False,False,0.13366336633663367,0.23263253637933606,0.36629590271596973,False
28,7,Hannah Brown,Alan Bersten,1st Place,,26.0,0.8754259270858018,4,3,7,False,False,0.12871287128712872,0.18754344741432588,0.3162563187014546,False
28,7,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,27.0,0.9020476604874786,1,2,3,False,False,0.13366336633663367,0.2249550955182659,0.35861846185489954,False
28,7,Karamo Brown,Jenna Johnson,Eliminated Week 7,7.0,24.5,0.0890720629079067,6,8,14,True,True,0.12128712871287128,0.027329478413709727,0.148616607126581,False
28,7,Kate Flannery,Pasha Pashkov,Eliminated Week 8,8.0,24.0,0.4680422317586931,7,7,14,False,False,0.1188118811881188,0.05767155429746741,0.1764834354855862,False
28,7,Kel Mitchell,Witney Carson,2nd Place,,25.5,0.7541683323656181,5,5,10,False,False,0.12623762376237624,0.04207952953765779,0.16831715330003402,False
28,7,Lauren Alaina,Gleb Savchenko,4th Place,,27.0,0.8739811818588819,1,4,5,False,False,0.13366336633663367,0.2277883584392373,0.36145172477587095,False
28,7,Sean Spicer,Lindsay Arnold,Eliminated Week 9,9.0,21.0,0.664306297852907,8,6,14,False,False,0.10396039603960396,0.0,0.10396039603960396,True
28,8,Ally Brooke,Sasha Farber,3rd Place,,30.0,0.704631447964563,3,4,7,False,False,0.15544105882304174,0.2383273326831977,0.39376839150623943,False
28,8,Hannah Brown,Alan Bersten,1st Place,,30.9998,0.8911045908957801,2,1,3,False,False,0.160621391176751,0.2684949061379714,0.4291162973147224,False
28,8,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,31.9998,0.8591764607967568,1,3,4,False,False,0.1658027598041857,0.2550027642236986,0.4208055240278843,False
28,8,Kate Flannery,Pasha Pashkov,Eliminated Week 8,8.0,25.9998,0.0652753147173048,5,7,12,True,True,0.13471454803957736,0.037564553595405135,0.1722791016349825,False
28,8,Kel Mitchell,Witney Carson,2nd Place,,29.9998,0.8608019172145011,4,2,6,False,False,0.15544002254931627,0.15797970846002726,0.3134197310093435,False
28,8,Lauren Alaina,Gleb Savchenko,4th Place,,24.0,0.4968401205483624,6,6,12,False,False,0.1243528470584334,0.04263073489969992,0.16698358195813331,False
28,8,Sean Spicer,Lindsay Arnold,Eliminated Week 9,9.0,20.0,0.5349246752870261,7,5,12,False,False,0.1036273725486945,0.0,0.1036273725486945,True
28,9,Ally Brooke,Sasha Farber,3rd Place,,40.0,0.90997071534925,1,1,2,False,False,0.19184652278177458,0.298754499928465,0.49060102271023953,False
28,9,Hannah Brown,Alan Bersten,1st Place,,35.5,0.8649095481881239,4,3,7,False,False,0.17026378896882494,0.20830982600733763,0.3785736149761626,False
28,9,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,36.0,0.7799539995713038,3,5,8,False,False,0.17266187050359713,0.18779575131522272,0.36045762181881985,False
28,9,Kel Mitchell,Witney Carson,2nd Place,,37.0,0.8822423515583946,2,2,4,False,False,0.1774580335731415,0.2658183051110004,0.4432763386841419,False
28,9,Lauren Alaina,Gleb Savchenko,4th Place,,35.0,0.8121978262260217,5,4,9,False,False,0.16786570743405277,0.0393216176379742,0.20718732507202697,False
28,9,Sean Spicer,Lindsay Arnold,Eliminated Week 9,9.0,25.0,0.0600542561155555,6,6,12,True,True,0.11990407673860912,0.0,0.11990407673860912,True
28,10,Ally Brooke,Sasha Farber,3rd Place,,29.5,0.8942064914045373,1,1,2,False,False,0.21454545454545454,0.4090451722670025,0.623590626812457,False
28,10,Hannah Brown,Alan Bersten,1st Place,,27.0,0.8459904465564304,3,2,5,False,False,0.19636363636363635,0.2197173712914503,0.41608100765508665,False
28,10,James Van Der Beek,Emma Slater,Eliminated Week 10,10.0,25.5,0.0215657165874428,5,5,10,True,True,0.18545454545454546,0.15804058509673513,0.34349513055128056,False
28,10,Kel Mitchell,Witney Carson,2nd Place,,28.5,0.8279480145189808,2,3,5,False,False,0.20727272727272728,0.21319687134481205,0.4204695986175393,False
28,10,Lauren Alaina,Gleb Savchenko,4th Place,,27.0,0.7474769474268841,3,4,7,False,False,0.19636363636363635,0.0,0.19636363636363635,True
29,2,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,19.0,0.8936591434255049,5,6,11,False,False,0.0695970695970696,0.0786672579183499,0.14826432751541951,False
29,2,Anne Heche,Keo Motsepe,Eliminated Week 4,4.0,18.0,0.8735918194068679,6,9,15,False,False,0.06593406593406594,0.06832136133672913,0.13425542727079506,False
29,2,Carole Baskin,Pasha Pashkov,Eliminated Week 3,3.0,16.0,0.1507551999937064,12,14,26,False,False,0.05860805860805861,0.051697359113694163,0.11030541772175277,False
29,2,Charles Oakley,Emma Slater,Eliminated Week 2,2.0,15.0,0.0437275841746813,14,15,29,True,True,0.054945054945054944,0.0,0.054945054945054944,True
29,2,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,18.0,0.8732085713345393,6,10,16,False,False,0.06593406593406594,0.06954775928616394,0.1354818252202299,False
29,2,Jeannie Mai,Brandon Armstrong,Withdrew,7.0,18.0,0.88020800538054,6,7,13,False,False,0.06593406593406594,0.06831220659226328,0.1342462725263292,False
29,2,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,5.0,20.0,0.9183252195633854,4,5,9,False,False,0.07326007326007326,0.07959405424751474,0.152854127507588,False
29,2,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,18.0,0.805669957586755,6,11,17,False,False,0.06593406593406594,0.06513140720573184,0.13106547313979777,False
29,2,Justina Machado,Sasha Farber,4th Place,,21.0,0.9339754132111838,2,3,5,False,False,0.07692307692307693,0.08425004779518973,0.16117312471826667,False
29,2,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,22.0,0.9419447926825488,1,2,3,False,False,0.08058608058608059,0.08674490413184793,0.1673309847179285,False
29,2,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,7.0,16.0,0.422948423489377,12,12,24,False,False,0.05860805860805861,0.05954726073777669,0.1181553193458353,False
29,2,Nelly,Daniella Karagach,3rd Place,,18.0,0.919207054942964,6,4,10,False,False,0.06593406593406594,0.07624862551776418,0.1421826914518301,False
29,2,Nev Schulman,Jenna Johnson,2nd Place,,21.0,0.945437286562224,2,1,3,False,False,0.07692307692307693,0.08649975062221579,0.16342282754529272,False
29,2,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,15.0,0.3292127301088361,14,13,27,False,False,0.054945054945054944,0.05358949225380874,0.10853454719886368,False
29,2,Veron Davis,Peta Murgatroyd,Eliminated Week 6,6.0,18.0,0.8800418446316098,6,8,14,False,False,0.06593406593406594,0.07184851324094979,0.13778257917501574,False
29,3,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,21.0,0.7395453487251284,7,10,17,False,False,0.07473309608540925,0.0874488865769795,0.16218198266238876,False
29,3,Anne Heche,Keo Motsepe,Eliminated Week 4,4.0,15.0,0.3057960985292148,13,13,26,False,False,0.05338078291814947,0.0,0.05338078291814947,True
29,3,Carole Baskin,Pasha Pashkov,Eliminated Week 3,3.0,12.0,0.0361425456894928,14,14,28,True,True,0.042704626334519574,0.04157019591347993,0.08427482224799951,False
29,3,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,22.0,0.8486663609777156,4,7,11,False,False,0.07829181494661921,0.09298534673618963,0.17127716168280885,False
29,3,Jeannie Mai,Brandon Armstrong,Withdrew,7.0,22.0,0.8956058430933836,4,3,7,False,False,0.07829181494661921,0.09244657055189692,0.17073838549851614,False
29,3,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,5.0,20.0,0.6046852656783348,9,11,20,False,False,0.0711743772241993,0.07537046188900885,0.14654483911320815,False
29,3,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,24.0,0.8805127020254664,1,5,6,False,False,0.08540925266903915,0.10217599705531477,0.18758524972435392,False
29,3,Justina Machado,Sasha Farber,4th Place,,19.0,0.5557624820554501,10,12,22,False,False,0.06761565836298933,0.006551159750734614,0.07416681811372394,False
29,3,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,23.0,0.9024776733109044,3,2,5,False,False,0.08185053380782918,0.09856735946827547,0.18041789327610464,False
29,3,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,7.0,21.0,0.879562055921466,7,6,13,False,False,0.07473309608540925,0.07472822090076338,0.14946131698617263,False
29,3,Nelly,Daniella Karagach,3rd Place,,18.0,0.7823369690427937,11,9,20,False,False,0.06405693950177936,0.07574918989695843,0.1398061293987378,False
29,3,Nev Schulman,Jenna Johnson,2nd Place,,24.0,0.9517475480539532,1,1,2,False,False,0.08540925266903915,0.11025031312706902,0.19565956579610816,False
29,3,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,18.0,0.7929072936847905,11,8,19,False,False,0.06405693950177936,0.046096296369059216,0.11015323587083858,False
29,3,Veron Davis,Peta Murgatroyd,Eliminated Week 6,6.0,22.0,0.8904019487516213,4,4,8,False,False,0.07829181494661921,0.0960600017642702,0.1743518167108894,False
29,4,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,24.0,0.9027418857649004,3,6,9,False,False,0.07973421926910298,0.10585664720320685,0.18559086647230982,False
29,4,Anne Heche,Keo Motsepe,Eliminated Week 4,4.0,21.0,0.074563374680093,10,13,23,True,True,0.06976744186046512,0.04211260436244622,0.11188004622291134,False
29,4,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,22.0,0.7591440718215294,8,9,17,False,False,0.07308970099667775,0.06220399488653397,0.13529369588321172,False
29,4,Jeannie Mai,Brandon Armstrong,Withdrew,7.0,21.0,0.6423279658554637,10,11,21,False,False,0.06976744186046512,0.04796460918523315,0.11773205104569825,False
29,4,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,5.0,21.0,0.7115549908597582,10,10,20,False,False,0.06976744186046512,0.0,0.06976744186046512,True
29,4,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,24.0,0.8997359227677308,3,7,10,False,False,0.07973421926910298,0.09351887982529432,0.1732530990943973,False
29,4,Justina Machado,Sasha Farber,4th Place,,24.0,0.92175152789012,3,3,6,False,False,0.07973421926910298,0.10062698975913517,0.18036120902823816,False
29,4,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,25.0,0.9198311701101906,2,4,6,False,False,0.08305647840531562,0.10510835058744435,0.18816482899275996,False
29,4,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,7.0,24.0,0.916517481846062,3,5,8,False,False,0.07973421926910298,0.10635410393531328,0.18608832320441626,False
29,4,Nelly,Daniella Karagach,3rd Place,,21.0,0.8665472472079515,10,8,18,False,False,0.06976744186046512,0.05729951389070219,0.1270669557511673,False
29,4,Nev Schulman,Jenna Johnson,2nd Place,,24.0,0.92468833646967,3,2,5,False,False,0.07973421926910298,0.10432447159487575,0.18405869086397875,False
29,4,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,28.0,0.9639195364643984,1,1,2,False,False,0.09302325581395349,0.11757652917286149,0.21059978498681498,False
29,4,Veron Davis,Peta Murgatroyd,Eliminated Week 6,6.0,22.0,0.5788760968724911,8,12,20,False,False,0.07308970099667775,0.05705330559695322,0.13014300659363098,False
29,5,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,24.0,0.8470815297155385,5,8,13,False,False,0.08362369337979095,0.1058318632815797,0.18945555666137065,False
29,5,Chrishell Stause,Gleb Savchenko,Eliminated Week 8,8.0,19.0,0.4490975678703557,11,10,21,False,False,0.06620209059233449,0.011204249642390746,0.07740634023472524,False
29,5,Jeannie Mai,Brandon Armstrong,Withdrew,7.0,24.0,0.6570404838451411,5,9,14,False,False,0.08362369337979095,0.07557263861364866,0.1591963319934396,False
29,5,Jesse Metcalfe,Sharna Burgess,Eliminated Week 5,5.0,19.0,0.063456952796477,11,12,23,True,True,0.06620209059233449,0.0,0.06620209059233449,True
29,5,Johnny Weir,Britt Stewart,Eliminated Week 10,10.0,29.0,0.9166553190878346,1,2,3,False,False,0.10104529616724739,0.12062515980711365,0.22167045597436102,False
29,5,Justina Machado,Sasha Farber,4th Place,,24.0,0.8826423019142483,5,7,12,False,False,0.08362369337979095,0.10228892873778517,0.18591262211757612,False
29,5,Kaitlyn Bristowe,Artem Chigvintsev,1st Place,,27.0,0.9136097673313848,2,3,5,False,False,0.09407665505226481,0.12095349356458454,0.21503014861684935,False
29,5,Monica Aldama,Valentin Chmerkovskiy,Eliminated Week 7,7.0,26.0,0.8973652822336323,3,5,8,False,False,0.09059233449477352,0.1190553222930957,0.20964765678786923,False
29,5,Nelly,Daniella Karagach,3rd Place,,24.0,0.9136065195531304,5,4,9,False,False,0.08362369337979095,0.09613349586641547,0.17975718924620643,False
29,5,Nev Schulman,Jenna Johnson,2nd Place,,26.0,0.918173799442199,3,1,4,False,False,0.09059233449477352,0.11899888650641849,0.209591221001192,False
29,5,Skai Jackson,Alan Bersten,Eliminated Week 10,10.0,24.0,0.8859749050009346,5,6,11,False,False,0.08362369337979095,0.1085973568263189,0.19222105020610986,False
29,5,Veron Davis,Peta Murgatroyd,Eliminated Week 6,6.0,21.0,0.3065135221737582,10,11,21,False,False,0.07317073170731707,0.020738604860649035,0.0939093365679661,False
29,6,AJ McLean,Cheryl Burke,Eliminated Week 9,9.0,27.0,0.9261529105301488,1,3,4,False,False,0.10074626865671642,0.17436874496925217,0.2751150136259686,False
