season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
30,4,Matt James,Lindsay Arnold,10,5.4,0.4,Athlete,North Carolina,United States,29,25-34,Eliminated Week 4,12,28.5,10,13,417.0,32.07692307692308,3.047171870810113,0.7808219178082192,0.0683453237410072,-1.1738501235153922,0.1538461538461538,-0.6269757639620653,0.1201264488935721,-0.4895564184361332,-0.0964578098403177,4,0.4,8.5,24.25,0.0,12,0.9230769230769232,12,0.9230769230769232,0.3040414927741678
30,1,Melanie C,Gleb Savchenko,13,8.461538461538462,0.0,Singer/Rapper,Unknown,England,47,45-54,Eliminated Week 5,11,27.0,10,15,366.0,24.4,3.850788416489724,0.9310344827586208,0.0737704918032786,0.6751864082862523,0.8,-0.1310344827586206,0.7448275862068966,-0.1219976218787157,-0.1048275862068965,1,0.1,0.0,27.0,0.0,4,0.2666666666666666,4,0.2666666666666666,0.41648666019263475
30,2,Melanie C,Gleb Savchenko,13,8.461538461538462,0.0,Singer/Rapper,Unknown,England,47,45-54,Eliminated Week 5,11,30.0,10,15,385.0,25.666666666666668,4.15187851918806,0.9375,0.0779220779220779,1.0437042686356723,0.8666666666666667,-0.0708333333333333,0.8125,-0.0664062499999999,-0.0613888888888888,2,0.2,3.0,28.5,0.0,3,0.2,3,0.2,0.49141170378004295
30,3,Melanie C,Gleb Savchenko,13,8.461538461538462,0.0,Singer/Rapper,Unknown,England,47,45-54,Eliminated Week 5,11,22.0,10,14,298.0,21.285714285714285,1.9778998741311231,0.9166666666666666,0.0738255033557047,0.3611334039846156,0.7142857142857143,-0.2023809523809523,0.6547619047619048,-0.1855158730158729,-0.1445578231292516,3,0.3,-8.0,26.0,0.0,5,0.3571428571428571,5,0.3571428571428571,0.3324329066457739
30,4,Melanie C,Gleb Savchenko,13,8.461538461538462,0.0,Singer/Rapper,Unknown,England,47,45-54,Eliminated Week 5,11,33.0,10,13,417.0,32.07692307692308,3.047171870810113,0.9041095890410958,0.079136690647482,0.3029290641330031,0.6153846153846154,-0.2887249736564804,0.5563751317175974,-0.2610390172784617,-0.1776769068655264,4,0.4,11.0,27.5,0.0,6,0.4615384615384615,6,0.4615384615384615,0.3952036010050862
30,5,Melanie C,Gleb Savchenko,13,8.461538461538462,0.0,Singer/Rapper,Unknown,England,47,45-54,Eliminated Week 5,11,36.0,10,11,385.0,35.0,3.3763886032268298,0.9,0.0935064935064935,0.2961744388795458,0.8181818181818181,-0.0818181818181819,0.7363636363636363,-0.0736363636363637,-0.0669421487603306,5,0.5,3.0,34.5,0.0,3,0.2727272727272727,3,0.2727272727272727,0.5667884685766102
30,1,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,26.0,10,15,366.0,24.4,3.850788416489724,0.896551724137931,0.0710382513661202,0.4154993281761553,0.7333333333333334,-0.1632183908045976,0.6574712643678161,-0.1463337296868806,-0.1196934865900383,1,0.1,0.0,26.0,0.0,5,0.3333333333333333,5,0.3333333333333333,0.40371347484550524
30,2,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,27.0,10,15,385.0,25.666666666666668,4.15187851918806,0.84375,0.0701298701298701,0.321139774964822,0.7333333333333334,-0.1104166666666666,0.61875,-0.0931640624999999,-0.0809722222222221,2,0.2,1.0,26.5,0.0,5,0.3333333333333333,5,0.3333333333333333,0.4377597206561582
30,3,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,23.0,10,14,298.0,21.285714285714285,1.9778998741311231,0.9583333333333334,0.0771812080536912,0.8667201695630768,0.7857142857142857,-0.1726190476190476,0.7529761904761905,-0.1654265873015873,-0.1356292517006803,3,0.3,-4.0,25.0,0.0,4,0.2857142857142857,4,0.2857142857142857,0.3945550731492454
30,4,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,36.5,10,13,417.0,32.07692307692308,3.047171870810113,1.0,0.0875299760191846,1.4515350989706437,1.0,0.0,1.0,0.0,0.0,4,0.4,13.5,29.75,0.0,1,0.0769230769230769,1,0.0769230769230769,0.6496337914427253
30,5,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,36.0,10,11,385.0,35.0,3.3763886032268298,0.9,0.0935064935064935,0.2961744388795458,0.8181818181818181,-0.0818181818181819,0.7363636363636363,-0.0736363636363637,-0.0669421487603306,5,0.5,-0.5,36.25,0.0,3,0.2727272727272727,3,0.2727272727272727,0.5964589106188876
30,6,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,34.0,10,10,364.0,36.4,2.6331223544175333,0.85,0.0934065934065934,-0.9114654303752994,0.3,-0.5499999999999999,0.255,-0.4674999999999999,-0.165,6,0.6,-2.0,35.0,0.0,8,0.8,8,0.8,0.3647889692553218
30,7,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,38.0,10,9,327.0,36.333333333333336,3.1622776601683804,0.9047619047619048,0.1162079510703364,0.5270462766947289,0.7777777777777778,-0.1269841269841269,0.7037037037037037,-0.1148904006046863,-0.0987654320987654,7,0.7,4.0,36.0,0.0,3,0.3333333333333333,3,0.3333333333333333,0.6127772376973772
30,8,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,42.0,10,8,308.0,38.5,3.854496446637725,1.0,0.1363636363636363,0.9080304129098492,1.0,0.0,1.0,0.0,0.0,8,0.8,4.0,40.0,0.0,1,0.125,1,0.125,0.7734389326793841
30,9,Melora Hardin,Artem Chigvintsev,12,7.416666666666667,0.0833333333333333,Actor/Actress,Texas,United States,54,45-54,Eliminated Week 9,6,36.0,10,6,226.0,37.66666666666666,1.807392228230129,0.9,0.1592920353982301,-0.922138891954145,0.3333333333333333,-0.5666666666666667,0.3,-0.51,-0.1888888888888889,9,0.9,-6.0,39.0,0.0,5,0.8333333333333334,5,0.8333333333333334,0.4423287368466261
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,24.0,10,15,366.0,24.4,3.850788416489724,0.8275862068965517,0.0655737704918032,-0.1038748320440383,0.4666666666666667,-0.360919540229885,0.3862068965517241,-0.298692033293698,-0.1684291187739463,1,0.1,0.0,24.0,0.0,9,0.6,9,0.6,0.320387062911758
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,26.0,10,15,385.0,25.666666666666668,4.15187851918806,0.8125,0.0675324675324675,0.0802849437412053,0.5333333333333333,-0.2791666666666667,0.4333333333333333,-0.2268229166666666,-0.1488888888888889,2,0.2,2.0,25.0,0.0,8,0.5333333333333333,8,0.5333333333333333,0.382864523046865
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,22.0,10,14,298.0,21.285714285714285,1.9778998741311231,0.9166666666666666,0.0738255033557047,0.3611334039846156,0.7142857142857143,-0.2023809523809523,0.6547619047619048,-0.1855158730158729,-0.1445578231292516,3,0.3,-4.0,24.0,0.0,5,0.3571428571428571,5,0.3571428571428571,0.4068429324686888
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,32.5,10,13,417.0,32.07692307692308,3.047171870810113,0.8904109589041096,0.0779376498800959,0.1388424877276258,0.5384615384615384,-0.3519494204425711,0.4794520547945205,-0.3133796209420154,-0.1895112263921537,4,0.4,10.5,27.25,0.0,7,0.5384615384615384,7,0.5384615384615384,0.43667409866453544
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,32.0,10,11,385.0,35.0,3.3763886032268298,0.8,0.0831168831168831,-0.8885233166386377,0.2727272727272727,-0.5272727272727273,0.2181818181818181,-0.4218181818181818,-0.143801652892562,5,0.5,-0.5,32.25,0.0,9,0.8181818181818182,9,0.8181818181818182,0.3921252762854339
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,34.0,10,10,364.0,36.4,2.6331223544175333,0.85,0.0934065934065934,-0.9114654303752994,0.3,-0.5499999999999999,0.255,-0.4674999999999999,-0.165,6,0.6,2.0,33.0,0.0,8,0.8,8,0.8,0.41333579729950276
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,14,5.5,0.3571428571428571,Athlete,Ohio,United States,40,35-44,Eliminated Week 7,9,32.0,10,9,327.0,36.333333333333336,3.1622776601683804,0.7619047619047619,0.0978593272171253,-1.370320319406298,0.1111111111111111,-0.6507936507936507,0.0846560846560846,-0.4958427815570672,-0.072310405643739,7,0.7,-2.0,33.0,0.0,9,1.0,9,1.0,0.3924119979481557
30,1,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,25.0,10,15,366.0,24.4,3.850788416489724,0.8620689655172413,0.0683060109289617,0.1558122480660585,0.6,-0.2620689655172413,0.5172413793103448,-0.2259215219976218,-0.1572413793103448,1,0.1,0.0,25.0,0.0,7,0.4666666666666667,7,0.4666666666666667,0.3967453619332598
30,2,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,27.0,10,15,385.0,25.666666666666668,4.15187851918806,0.84375,0.0701298701298701,0.321139774964822,0.7333333333333334,-0.1104166666666666,0.61875,-0.0931640624999999,-0.0809722222222221,2,0.2,2.0,26.0,0.0,5,0.3333333333333333,5,0.3333333333333333,0.5016748996956621
30,3,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,24.0,10,14,298.0,21.285714285714285,1.9778998741311231,1.0,0.0805369127516778,1.372306935141538,1.0,0.0,1.0,0.0,0.0,3,0.3,-3.0,25.5,0.0,1,0.0714285714285714,1,0.0714285714285714,0.5930712593336878
30,4,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,35.0,10,13,417.0,32.07692307692308,3.047171870810113,0.958904109589041,0.0839328537170263,0.959275369754512,0.9230769230769232,-0.0358271865121179,0.8851422550052687,-0.0343548363814829,-0.0330712490881088,4,0.4,11.0,29.5,0.0,2,0.1538461538461538,2,0.1538461538461538,0.6646748494934308
30,5,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,36.0,10,11,385.0,35.0,3.3763886032268298,0.9,0.0935064935064935,0.2961744388795458,0.8181818181818181,-0.0818181818181819,0.7363636363636363,-0.0736363636363637,-0.0669421487603306,5,0.5,1.0,35.5,0.0,3,0.2727272727272727,3,0.2727272727272727,0.6598301976207424
30,6,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,36.0,10,10,364.0,36.4,2.6331223544175333,0.9,0.0989010989010989,-0.1519109050625494,0.6,-0.3,0.54,-0.2700000000000001,-0.18,6,0.6,0.0,36.0,0.0,5,0.5,5,0.5,0.5523768226599524
30,7,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,42.0,10,9,327.0,36.333333333333336,3.1622776601683804,1.0,0.128440366972477,1.7919573407620804,1.0,0.0,1.0,0.0,0.0,7,0.7,6.0,39.0,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8180693956770665
30,8,Olivia Jade,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,Social Media Personality,California,United States,21,<25,Eliminated Week 8,8,36.0,10,8,308.0,38.5,3.854496446637725,0.8571428571428571,0.1168831168831168,-0.6485931520784637,0.375,-0.4821428571428571,0.3214285714285714,-0.4132653061224489,-0.1808035714285714,8,0.8,-6.0,39.0,0.0,6,0.75,6,0.75,0.530723849184834
30,1,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,28.0,10,15,366.0,24.4,3.850788416489724,0.9655172413793104,0.0765027322404371,0.9348734883963492,0.9333333333333332,-0.032183908045977,0.9011494252873564,-0.0310741181133571,-0.0300383141762452,1,0.1,0.0,28.0,0.0,2,0.1333333333333333,2,0.1333333333333333,0.5614908773570578
30,2,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,28.0,10,15,385.0,25.666666666666668,4.15187851918806,0.875,0.0727272727272727,0.5619946061884389,0.8,-0.0749999999999999,0.7000000000000001,-0.0656249999999999,-0.0599999999999999,2,0.2,0.0,28.0,0.0,4,0.2666666666666666,4,0.2666666666666666,0.5149199864747738
30,3,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,21.0,10,14,298.0,21.285714285714285,1.9778998741311231,0.875,0.0704697986577181,-0.1444533615938455,0.5714285714285714,-0.3035714285714286,0.5,-0.265625,-0.173469387755102,3,0.3,-7.0,24.5,0.0,7,0.5,7,0.5,0.3185273074613838
30,4,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,34.0,10,13,417.0,32.07692307692308,3.047171870810113,0.9315068493150684,0.0815347721822542,0.6311022169437576,0.7692307692307692,-0.1622760800842992,0.7165437302423603,-0.1511612800785253,-0.1248277539109994,4,0.4,13.0,27.5,0.0,4,0.3076923076923077,4,0.3076923076923077,0.5387308421396063
30,5,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,36.0,10,11,385.0,35.0,3.3763886032268298,0.9,0.0935064935064935,0.2961744388795458,0.8181818181818181,-0.0818181818181819,0.7363636363636363,-0.0736363636363637,-0.0669421487603306,5,0.5,2.0,35.0,0.0,3,0.2727272727272727,3,0.2727272727272727,0.6297298904567364
30,6,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,36.0,10,10,364.0,36.4,2.6331223544175333,0.9,0.0989010989010989,-0.1519109050625494,0.6,-0.3,0.54,-0.2700000000000001,-0.18,6,0.6,0.0,36.0,0.0,5,0.5,5,0.5,0.5233642995712444
30,7,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,34.0,10,9,327.0,36.333333333333336,3.1622776601683804,0.8095238095238095,0.1039755351681957,-0.7378647873726223,0.4444444444444444,-0.3650793650793651,0.3597883597883597,-0.2955404383975812,-0.1622574955908289,7,0.7,-2.0,35.0,0.0,6,0.6666666666666666,6,0.6666666666666666,0.4856947265110078
30,8,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,42.0,10,8,308.0,38.5,3.854496446637725,1.0,0.1363636363636363,0.9080304129098492,1.0,0.0,1.0,0.0,0.0,8,0.8,8.0,38.0,0.0,1,0.125,1,0.125,0.8050782364042854
30,9,Suni Lee,Sasha Farber,12,6.083333333333333,0.1666666666666666,Athlete,Minnesota,United States,18,<25,Eliminated Week 9,5,37.5,10,6,226.0,37.66666666666666,1.807392228230129,0.9375,0.165929203539823,-0.0922138891954133,0.6666666666666667,-0.2708333333333332,0.6250000000000001,-0.2539062499999999,-0.1805555555555555,9,0.9,-4.5,39.75,0.0,3,0.5,3,0.5,0.6096993504372451
31,1,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,32.0,10,16,382.0,23.875,4.48516071804196,1.0,0.0837696335078534,1.8115292875273037,1.0,0.0,1.0,0.0,0.0,1,0.1,0.0,32.0,0.0,1,0.0625,1,0.0625,0.6603614609891165
31,2,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,32.0,10,15,412.0,27.466666666666665,3.313752009573496,1.0,0.0776699029126213,1.3680363890346787,1.0,0.0,1.0,0.0,0.0,2,0.2,0.0,32.0,0.0,1,0.0666666666666666,1,0.0666666666666666,0.6624419173660333
31,3,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,33.0,10,14,403.0,28.785714285714285,3.4234164543304137,1.0,0.0818858560794044,1.231017543587167,1.0,0.0,1.0,0.0,0.0,3,0.3,1.0,32.5,0.0,1,0.0714285714285714,1,0.0714285714285714,0.6835794258224146
31,4,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,36.0,10,13,410.0,31.53846153846154,3.5734060459498256,1.0,0.0878048780487804,1.2485394618378909,1.0,0.0,1.0,0.0,0.0,4,0.4,3.0,34.5,0.0,1,0.0769230769230769,1,0.0769230769230769,0.7230790892346753
31,5,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,42.0,10,12,448.5,37.375,3.398696274108112,1.0,0.0936454849498327,1.3608159208676849,1.0,0.0,1.0,0.0,0.0,5,0.5,6.0,39.0,0.0,1,0.0833333333333333,1,0.0833333333333333,0.7867789433556858
31,6,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,40.0,10,10,345.0,34.5,3.171049598406741,1.0,0.1159420289855072,1.7344414930512009,1.0,0.0,1.0,0.0,0.0,6,0.6,-2.0,41.0,0.0,1,0.1,1,0.1,0.792433261255105
31,7,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,39.0,10,9,325.5,36.16666666666666,2.39791576165636,1.0,0.1198156682027649,1.1815816796567578,1.0,0.0,1.0,0.0,0.0,7,0.7,-1.0,39.5,0.0,1,0.1111111111111111,1,0.1111111111111111,0.7859273474644314
31,8,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,45.0,10,8,314.0,39.25,5.311712126450916,1.0,0.143312101910828,1.082513483998225,1.0,0.0,1.0,0.0,0.0,8,0.8,6.0,42.0,0.0,1,0.125,1,0.125,0.8762954527529702
31,9,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,40.0,10,6,220.0,36.66666666666666,2.97769485788364,1.0,0.1818181818181818,1.119434157099113,1.0,0.0,1.0,0.0,0.0,9,0.9,-5.0,42.5,0.0,1,0.1666666666666666,1,0.1666666666666666,0.8386598350730667
31,10,Charli D'Amelio,Mark Ballas,21,5.190476190476191,0.4761904761904761,Social Media Personality,Connecticut,United States,18,<25,1st Place,1,40.0,10,4,156.0,39.0,1.1547005383792517,1.0,0.2564102564102564,0.8660254037844387,1.0,0.0,1.0,0.0,0.0,10,1.0,0.0,40.0,0.0,1,0.25,1,0.25,0.8378033411362346
31,1,Cheryl Ladd,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Dakota,United States,71,65+,Eliminated Week 3,14,21.0,10,16,382.0,23.875,4.48516071804196,0.65625,0.0549738219895288,-0.6410026709711997,0.4375,-0.21875,0.287109375,-0.1435546875,-0.095703125,1,0.1,0.0,21.0,0.0,10,0.625,10,0.625,0.26810690382172486
31,2,Cheryl Ladd,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Dakota,United States,71,65+,Eliminated Week 3,14,21.0,10,15,412.0,27.466666666666665,3.313752009573496,0.65625,0.0509708737864077,-1.9514636725935848,0.0666666666666666,-0.5895833333333333,0.0437499999999999,-0.3869140625,-0.0393055555555555,2,0.2,0.0,21.0,0.0,15,1.0,15,1.0,0.13518875161639857
31,3,Cheryl Ladd,Louis van Amstel,11,7.0,0.0909090909090909,Actor/Actress,South Dakota,United States,71,65+,Eliminated Week 3,14,24.0,10,14,403.0,28.785714285714285,3.4234164543304137,0.7272727272727273,0.0595533498759305,-1.397935176615935,0.1428571428571429,-0.5844155844155844,0.1038961038961039,-0.4250295159386068,-0.0834879406307978,3,0.3,3.0,22.5,0.0,13,0.9285714285714286,13,0.9285714285714286,0.1916059473082723
31,1,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,27.0,10,16,382.0,23.875,4.48516071804196,0.84375,0.0706806282722513,0.6967420336643475,0.6875,-0.15625,0.580078125,-0.1318359375,-0.107421875,1,0.1,0.0,27.0,0.0,6,0.375,6,0.375,0.37806595296116746
31,2,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,29.0,10,15,412.0,27.466666666666665,3.313752009573496,0.90625,0.0703883495145631,0.4627181904087887,0.7333333333333334,-0.1729166666666666,0.6645833333333334,-0.1567057291666666,-0.1268055555555555,2,0.2,2.0,28.0,0.0,5,0.3333333333333333,5,0.3333333333333333,0.40522183584453525
31,3,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,31.0,10,14,403.0,28.785714285714285,3.4234164543304137,0.9393939393939394,0.0769230769230769,0.6468058279864778,0.7142857142857143,-0.2251082251082251,0.670995670995671,-0.2114653023743933,-0.1607915893630179,3,0.3,2.0,30.0,0.0,5,0.3571428571428571,5,0.3571428571428571,0.42002769457574474
31,4,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,29.0,10,13,410.0,31.53846153846154,3.5734060459498256,0.8055555555555556,0.0707317073170731,-0.7103759007008695,0.3846153846153846,-0.420940170940171,0.3098290598290598,-0.3390906932573599,-0.1619000657462196,4,0.4,-2.0,30.0,0.0,9,0.6923076923076923,9,0.6923076923076923,0.3020270298084864
31,5,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,33.5,10,12,448.5,37.375,3.398696274108112,0.7976190476190477,0.0746934225195094,-1.140143068835087,0.1666666666666666,-0.630952380952381,0.1329365079365079,-0.5032596371882088,-0.1051587301587301,5,0.5,4.5,31.25,0.0,11,0.9166666666666666,11,0.9166666666666666,0.28352513370013704
31,6,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,34.0,10,10,345.0,34.5,3.171049598406741,0.85,0.0985507246376811,-0.157676499368291,0.6,-0.25,0.51,-0.2125,-0.15,6,0.6,0.5,33.75,0.0,5,0.5,5,0.5,0.4642132143752144
31,7,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,36.5,10,9,325.5,36.16666666666666,2.39791576165636,0.935897435897436,0.1121351766513056,0.1390096093713841,0.6666666666666667,-0.2692307692307691,0.623931623931624,-0.2519723865877711,-0.1794871794871794,7,0.7,2.5,35.25,0.0,4,0.4444444444444444,4,0.4444444444444444,0.5011488329450946
31,8,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,39.0,10,8,314.0,39.25,5.311712126450916,0.8666666666666667,0.1242038216560509,-0.0470658036520967,0.5,-0.3666666666666667,0.4333333333333333,-0.3177777777777778,-0.1833333333333333,8,0.8,2.5,37.75,0.0,5,0.625,5,0.625,0.5232888777071953
31,9,Daniel Durant,Britt Stewart,6,10.0,0.0,Actor/Actress,Michigan,United States,32,25-34,Eliminated Week 9,5,34.5,10,6,220.0,36.66666666666666,2.97769485788364,0.8625,0.1568181818181818,-0.7276322021144223,0.3333333333333333,-0.5291666666666667,0.2875,-0.45640625,-0.1763888888888889,9,0.9,-4.5,36.75,0.0,5,0.8333333333333334,5,0.8333333333333334,0.4296099447668148
31,1,Gabby Windey,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Illinois,United States,31,25-34,2nd Place,2,28.0,10,16,382.0,23.875,4.48516071804196,0.875,0.0732984293193717,0.9196994844369388,0.875,0.0,0.765625,0.0,0.0,1,0.1,0.0,28.0,0.0,3,0.1875,3,0.1875,0.5753094025091777
31,2,Gabby Windey,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Illinois,United States,31,25-34,2nd Place,2,32.0,10,15,412.0,27.466666666666665,3.313752009573496,1.0,0.0776699029126213,1.3680363890346787,1.0,0.0,1.0,0.0,0.0,2,0.2,4.0,30.0,0.0,1,0.0666666666666666,1,0.0666666666666666,0.6552522616485158
31,3,Gabby Windey,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Illinois,United States,31,25-34,2nd Place,2,33.0,10,14,403.0,28.785714285714285,3.4234164543304137,1.0,0.0818858560794044,1.231017543587167,1.0,0.0,1.0,0.0,0.0,3,0.3,1.0,32.5,0.0,1,0.0714285714285714,1,0.0714285714285714,0.6807409064060898
31,4,Gabby Windey,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Illinois,United States,31,25-34,2nd Place,2,36.0,10,13,410.0,31.53846153846154,3.5734060459498256,1.0,0.0878048780487804,1.2485394618378909,1.0,0.0,1.0,0.0,0.0,4,0.4,3.0,34.5,0.0,1,0.0769230769230769,1,0.0769230769230769,0.7202405698183504
31,5,Gabby Windey,Valentin Chmerkovskiy,19,5.2631578947368425,0.4736842105263157,TV Personality,Illinois,United States,31,25-34,2nd Place,2,41.0,10,12,448.5,37.375,3.398696274108112,0.9761904761904762,0.0914158305462653,1.066585451490888,0.9166666666666666,-0.0595238095238095,0.8948412698412698,-0.0581065759637188,-0.054563492063492,5,0.5,5.0,38.5,0.0,2,0.1666666666666666,2,0.1666666666666666,0.7290477348775024
